name,shape_name,rho,energy_ratio,separation,repeat,status,state_mode,class_body1,class_body2,class_combined,class_consensus,class_consensus_with_combined,body1_recurrence_rate,body1_recurrence_epsilon,body1_determinism,body1_lmax_fraction,body1_mean_diag,body1_diag_entropy,body1_nearest_distance,body1_return_cv,body1_divergence_slope,body1_divergence_gain,body1_spectral_entropy,body1_peak_fraction,body1_dominant_fraction,body1_harmonicity,body1_broadband_chaos_score,body1_chaos_score,body1_class,body1_behaviour_family,body2_recurrence_rate,body2_recurrence_epsilon,body2_determinism,body2_lmax_fraction,body2_mean_diag,body2_diag_entropy,body2_nearest_distance,body2_return_cv,body2_divergence_slope,body2_divergence_gain,body2_spectral_entropy,body2_peak_fraction,body2_dominant_fraction,body2_harmonicity,body2_broadband_chaos_score,body2_chaos_score,body2_class,body2_behaviour_family,combined_recurrence_rate,combined_recurrence_epsilon,combined_determinism,combined_lmax_fraction,combined_mean_diag,combined_diag_entropy,combined_nearest_distance,combined_return_cv,combined_divergence_slope,combined_divergence_gain,combined_spectral_entropy,combined_peak_fraction,combined_dominant_fraction,combined_harmonicity,combined_broadband_chaos_score,combined_chaos_score,combined_class,combined_behaviour_family
ellipsoid_1_0p8_0p6_rho1_E4_sep5_run05_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,5.0,5,ok,quaternion,periodic,periodic,quasi-periodic,periodic,periodic,0.030001041702836902,1.8286557655499667,0.9635030864197531,0.5969387755102041,25.640657084188913,3.0750482645579744,1.3694902272598268,0.09167568097916048,0.005034669091638931,0.07980205378523095,0.27288422013785324,0.9945889137961431,0.45292592855184816,1.0,0.15918246174708106,0.1932632435880609,periodic,periodic,0.030001041702836902,1.608457650160087,0.990895061728395,0.9479591836734694,71.34444444444445,3.079005396338898,0.9207098513256662,0.0,0.0011774090119308588,0.01908017292081947,0.24255255727989294,0.9975403912254199,0.5186891224776474,0.9999999999999999,0.1414889917466042,0.12356055474437143,periodic,periodic,0.030001041702836902,2.17346168902298,0.9931327160493827,0.9448979591836735,63.40394088669951,3.517691058464651,1.8895241806062244,0.4201902559606402,0.0007827793617368312,0.016969781908704774,0.32921594641695934,0.9940624754008859,0.24442691330323527,0.9999999999999999,0.19204263540989294,0.15734305066870852,quasi-periodic,regular
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,1,ok,quaternion,quasi-periodic,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.3948711222724561,0.9766975308641975,0.926530612244898,34.679452054794524,2.7159516911830996,0.5286459258846827,0.0,0.00266042108600738,0.04983726073628638,0.3308850741136833,0.996880945397635,0.20767033640818683,1.0000000000000002,0.19301629323298192,0.18686729993597914,quasi-periodic,regular,0.030001041702836902,1.9148984736215808,0.8847993827160494,0.6551020408163265,12.6010989010989,2.435037065687525,1.3929406177120711,0.11532410601261153,0.004780907226339528,0.10719930912872011,0.3382984283370707,0.982815644413424,0.21639411220601698,0.9999999999999998,0.19928239927358105,0.23218241665950323,quasi-periodic,regular,0.030001041702836902,2.22785990766704,0.9902006172839506,0.923469387755102,50.12890625,3.5421338130031237,1.9945323145363751,0.06307582025017605,0.0012744852520767645,0.021103995201035234,0.3133900953161003,0.997754675897113,0.30680482169588863,1.0000000000000002,0.18281088893439185,0.15617047521518101,periodic,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,2,ok,quaternion,complex-regular,quasi-periodic,complex-regular,complex-regular,complex-regular,0.030001041702836902,1.5009187324267537,0.9720679012345679,0.11530612244897959,27.50655021834061,3.5401513406427187,0.8207766296140985,0.25426828128475365,0.004069669807631142,0.12220821008605975,0.31641580721936274,0.9712524770845465,0.33938526488150583,1.0,0.35671299975065496,0.35033194891100794,complex-regular,regular,0.030001041702836902,1.6617987377148575,0.9787808641975309,0.6193877551020408,34.37669376693767,3.3100034820486646,0.6833081628641879,0.0012258846225512991,0.0011890662947535836,0.027456442871373055,0.3259794730774241,0.9800249977161336,0.2525338363415859,0.9999999999999999,0.19457691688082304,0.1668241505987797,quasi-periodic,regular,0.030001041702836902,2.5654713812307053,0.9963734567901235,0.1816326530612245,50.838582677165356,4.308995580444679,1.809588865839308,0.2341121946104306,0.009037647745310405,0.14764355888417557,0.35023541474169634,0.9726566002900034,0.22011880308523613,0.9999999999999998,0.32337539258190484,0.3769026992010189,complex-regular,regular
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run03_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,3,ok,quaternion,quasi-periodic,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.698053309337597,0.9721450617283951,0.9091836734693878,31.89620253164557,2.9733288322808074,0.6985810079164081,0.00399886369147678,0.0034851184692302538,0.08290868674388538,0.3337745573237462,0.9961072628748194,0.23493622988548088,1.0,0.19470182510551864,0.20823249743694527,quasi-periodic,regular,0.030001041702836902,1.771261544537217,0.930324074074074,0.8918367346938776,22.621013133208255,2.5482065446778472,1.0589387736380156,0.06597022632310341,0.007044508675391995,0.11284202255223644,0.3322414138605538,0.9945326455471419,0.24502740781425103,1.0000000000000002,0.19380749141865639,0.2491966665464868,quasi-periodic,regular,0.030001041702836902,1.9956012593374408,0.9902006172839506,0.9091836734693878,54.14767932489451,2.832659270095516,1.4813215868021263,0.004419815798103936,0.0004030411367877904,0.018126909697747995,0.30787987272424633,0.9987980265268299,0.2988998287683617,1.0,0.17959659242247702,0.14530688433585523,periodic,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run04_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,4,ok,quaternion,complex-regular,quasi-periodic,periodic,complex-regular,mixed,0.030001041702836902,2.162699382370643,0.6615740740740741,0.5091836734693878,9.339869281045752,1.9550368405573046,1.222732161799272,0.19950828738224424,0.00497076977275814,0.25116311176101763,0.37083125844425213,0.9505925182560327,0.23255885079795283,0.9999999999999997,0.2469026623093402,0.3266000781716563,complex-regular,regular,0.030001041702836902,1.6872221973349792,0.8962962962962963,0.6142857142857143,17.33731343283582,2.4556081642894636,1.0070539163046588,0.07276736081107515,0.0049721338395375455,0.11234525331879981,0.3479992508510025,0.9660729134905159,0.23738261324078297,1.0,0.21982363989373727,0.25124027991063574,quasi-periodic,regular,0.030001041702836902,2.4222884518048797,0.9951388888888889,0.4091836734693878,42.28524590163934,4.0647539912259445,1.8762780572192232,0.5427227512007279,0.004302687445354399,0.0813992790595875,0.31659517174035967,0.9818667663933632,0.3633915107843721,1.0000000000000002,0.18746561338777581,0.20901465037595354,periodic,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep8_run05_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,8.0,5,ok,quaternion,periodic,periodic,periodic,periodic,periodic,0.030001041702836902,1.7348438931869918,0.9705246913580247,0.9285714285714286,29.66509433962264,2.901677260732253,0.8033921452742507,0.003024912521541064,0.0006808237876916765,0.02775209455734039,0.29337761651267863,0.9982226737618692,0.3603035955405238,0.9999999999999998,0.1711369429657292,0.14512707661133037,periodic,periodic,0.030001041702836902,1.902010662442626,0.9398148148148148,0.6663265306122449,21.0,3.0299208087126326,1.4426517984250622,0.09676283977008031,0.0061851159419400266,0.10212548429890235,0.28577041857293584,0.9938094511270212,0.41900136504122376,0.9999999999999998,0.16669941083421258,0.2174173846947206,periodic,periodic,0.030001041702836902,2.146267119484284,0.9858796296296296,0.8561224489795919,40.56190476190476,3.0937678485618183,1.7784424981015503,0.09966436335420668,0.0007088648420934797,0.021817225163108148,0.31327233861171183,0.9964303068243785,0.30616754035941723,1.0,0.18274219752349855,0.15169074522531284,periodic,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,11.0,1,ok,quaternion,quasi-periodic,quasi-periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.9469877791435648,0.957716049382716,0.9295918367346939,27.521064301552105,2.7429254901529894,1.0722079610973427,0.13351239634110076,0.005850036140113847,0.1424022348941052,0.34705878378305055,0.9879395669381272,0.1763847524826864,1.0,0.2024509572067795,0.25754941303034207,quasi-periodic,regular,0.030001041702836902,1.437824047995662,0.9976851851851852,0.4561224489795918,119.72222222222223,3.7117682757675787,0.7844962667027287,0.0695606644234902,0.000307799386768923,0.025596496853062294,0.3069146919664104,0.9937300911137398,0.25021156754571316,0.9999999999999997,0.1790335703137394,0.1470787713662705,quasi-periodic,regular,0.030001041702836902,2.292576123791253,0.9952932098765432,0.29081632653061223,38.73573573573574,3.7128001221951856,2.031392501632272,0.3060061214746652,0.000687249705984607,0.012523778742372284,0.36435559815813573,0.9810773298822962,0.18730208811603097,1.0,0.2388273283726084,0.1898570886596103,quasi-periodic,regular
ellipsoid_1_0p8_0p6_rho1_E4_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,11.0,2,ok,quaternion,quasi-periodic,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.6745381060015998,0.983641975308642,0.9295918367346939,30.718072289156627,3.045018652242065,0.5417375263535606,0.0,0.0019327519561246082,0.04784728001373553,0.32761420352574594,0.9974422463298691,0.2456269949725697,0.9999999999999998,0.19110828539001848,0.1785763923490465,quasi-periodic,regular,0.030001041702836902,1.14185646792949,0.9839506172839506,0.9051020408163265,46.20289855072464,3.280595637841099,0.2695887262315657,0.0,-0.0005523607713165201,0.0,0.33584558765484473,0.9916003725896831,0.22534280197955503,1.0000000000000002,0.19590992613199276,0.14693244459899457,quasi-periodic,regular,0.030001041702836902,1.9838844690001025,0.9864969135802469,0.9306122448979591,232.45454545454547,2.160083842301327,1.099259876916183,0.00603589444448739,0.0011334706650589586,0.026377393711985067,0.2953403448646256,0.9979805481690337,0.3251872508291421,0.9999999999999999,0.17228186783769828,0.14920794723855907,periodic,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep11_run03_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,11.0,3,ok,quaternion,periodic,quasi-periodic,quasi-periodic,periodic,quasi-periodic,0.030001041702836902,1.8545209392058422,0.9072530864197531,0.7479591836734694,18.314641744548286,2.59338544646117,1.2347447200694617,0.07902131584686227,0.0023801675830779677,0.05200138338644679,0.311592101291131,0.993594870814441,0.32482004406672665,1.0,0.1817620590864931,0.17695682752843162,periodic,periodic,0.030001041702836902,1.5304074982011393,0.9648148148148148,0.9275510204081633,30.647058823529413,2.9234840766179206,0.6391733676498861,0.025584697984203812,0.0007708023326053103,0.012338479288105619,0.3306090730946132,0.9952555771507176,0.22046058441281452,1.0,0.19285529263852436,0.15600021396584643,quasi-periodic,regular,0.030001041702836902,2.2305923673908183,0.9936728395061728,0.9081632653061225,62.51456310679612,3.659901409938177,1.9928946534629328,0.12611473657694933,0.0011058161650005427,0.020561545532055536,0.3187289153455661,0.9978109356479489,0.2722576635371485,1.0000000000000002,0.18592520061824686,0.15688365338484522,quasi-periodic,regular
ellipsoid_1_0p8_0p6_rho1_E4_sep11_run04_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,11.0,4,ok,quaternion,quasi-periodic,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,1.099753269939332,0.940354938271605,0.9051020408163265,30.931472081218274,2.3207450573607358,0.34971915264868514,0.24752440797368588,0.003392205002855943,0.052599522284914865,0.33308392590959646,0.9918743086910226,0.23027084060070097,1.0,0.19429895678059794,0.19503240152321394,quasi-periodic,regular,0.030001041702836902,2.029689016362179,0.9506172839506173,0.2826530612244898,15.477386934673367,3.108298814687844,1.6644556564765964,0.11565616789722073,0.008710962966770855,0.1363169262147341,0.285100544050313,0.9915016721385659,0.4270958886321658,1.0,0.19548594661438326,0.2737325885031049,periodic,periodic,0.030001041702836902,2.2906206166165815,0.9942129629629629,0.7091836734693877,41.83441558441559,3.7611695661114593,2.0229393732544665,0.060334546877811604,0.0015508276771456356,0.028717956072331637,0.32525702856955585,0.9924854489726757,0.3251298760421542,1.0000000000000002,0.18973326666557425,0.16671069640432698,periodic,periodic
ellipsoid_1_0p8_0p6_rho1_E4_sep11_run05_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,4.0,11.0,5,ok,quaternion,quasi-periodic,sensitive-regular,quasi-periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.7172851832599831,0.9905092592592593,0.9479591836734694,53.04545454545455,3.164379500084043,0.8570496533984386,0.20810700344873576,0.000610600872124293,0.015985605072486753,0.3312522434698459,0.992758304327275,0.20327379066003884,1.0,0.19323047535741011,0.15640543914808805,quasi-periodic,regular,0.030001041702836902,1.8904359855510466,0.971604938271605,0.08877551020408163,27.43355119825708,3.723668315273165,0.9554457371901901,0.1645178411932847,0.019299762388428194,0.3397247541029004,0.26104374038449485,0.9826765842703882,0.5592915433780538,1.0,0.3349849063036715,0.5012386797277536,sensitive-regular,regular,0.030001041702836902,2.156820618371693,0.9979938271604938,0.9459183673469388,83.98701298701299,4.228738995495706,1.1967980906136813,0.0028115073470579097,0.00585670564455073,0.09760421524520858,0.3607216348017389,0.9718015469294128,0.23866863858531953,1.0,0.2221529119193141,0.2544622504088251,quasi-periodic,regular
ellipsoid_1_0p8_0p6_rho1_E11_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,1.0,11.0,3.0,1,ok,quaternion,quasi-periodic,quasi-periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030001041702836902,0.9567188701458317,0.9922839506172839,0.9285714285714286,113.80530973451327,3.507025743769039,0.1278905081518964,0.0,-0.00022477963764817475,0.0004906728939095183,0.3262232273389796,0.9973419679233465,0.21194440346988472,1.0,0.19029688261440478,0.14291893111836737,quasi-periodic,regular,0.030001041702836902,2.5150730754820327,0.9547067901234568,0.8979591836734694,21.63111888111888,3.1250146943533967,1.2597665546181824,0.9073479106852195,0.001367745077503616,0.07439865483650952,0.31792659444856386,0.9866849284634618,0.27531245470732424,1.0,0.1854571800949956,0.18025022265171398,quasi-periodic,regular,0.030001041702836902,2.38423077124358,0.9989969135802469,0.9132653061224489,78.9451219512195,3.8079575705531643,2.085065635207815,0.06592645528075713,0.001943149493956185,0.031101070303575156,0.3337728461909615,0.9942592487020177,0.2387420510755597,1.0,0.19470082694472754,0.1746589607796106,quasi-periodic,regular
