shape_name,rho,energy_ratio,separation,n_repeats,n_ok,n_body_observations,repeat_classes,group_class,regime,chaotic_like_count,chaotic_like_fraction,body_broadband_chaos_score_mean,body_chaos_score_mean,body_spectral_entropy_mean,body_peak_fraction_mean,body_lmax_fraction_mean,n_periodic,n_quasi-periodic,n_sensitive-regular,n_complex-regular,n_chaotic-like,n_chaotic,n_chaotic-candidate,n_ambiguous,n_mixed,n_incomplete
spheroid_1_0p7_0p7,0.03,0.2,11.0,5,5,10,periodic;quasi-periodic;complex-regular;complex-regular;quasi-periodic;periodic;complex-regular;complex-regular;complex-regular;complex-regular,complex-regular,regular-regime,0,0.0,0.18013487889247773,0.14967718578718112,0.30273530473400967,0.9874128945970971,0.8647959183673469,2,2,0,6,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,0.2,3.0,5,1,6,complex-regular;quasi-periodic;incomplete;incomplete;incomplete;incomplete,complex-regular,regular-regime,0,0.0,0.16633012994935134,0.12946770458680648,0.28126390734275475,0.9863247335040245,0.8596938775510203,0,1,0,1,0,0,0,0,0,4
spheroid_1_0p7_0p7,0.03,0.2,5.0,5,3,8,periodic;complex-regular;complex-regular;complex-regular;incomplete;incomplete;complex-regular;complex-regular,complex-regular,regular-regime,0,0.0,0.16095556235062441,0.1599829289029488,0.27592382117249903,0.9959520677824871,0.9154761904761904,1,0,0,5,0,0,0,0,0,2
spheroid_1_0p7_0p7,0.03,0.2,8.0,5,5,10,periodic;complex-regular;quasi-periodic;periodic;periodic;complex-regular;complex-regular;complex-regular;complex-regular;complex-regular,complex-regular,regular-regime,0,0.0,0.16791307179476733,0.13744932665245377,0.28534912412572755,0.9898708380916569,0.8073469387755102,3,1,0,6,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,0.55,11.0,5,5,10,periodic;quasi-periodic;periodic;periodic;complex-regular;quasi-periodic;periodic;complex-regular;complex-regular;periodic,periodic,regular-regime,0,0.0,0.18103498842976606,0.17658938202089353,0.30892840383234,0.9914157014660736,0.9006122448979592,5,2,0,3,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,0.55,3.0,5,3,8,periodic;quasi-periodic;periodic;quasi-periodic;incomplete;incomplete;quasi-periodic;complex-regular,quasi-periodic,regular-regime,0,0.0,0.17194697358836455,0.15884681942911452,0.2938627382701577,0.9903257140454448,0.9066326530612244,2,3,0,1,0,0,0,0,0,2
spheroid_1_0p7_0p7,0.03,0.55,5.0,5,5,10,periodic;periodic;complex-regular;chaotic-like;periodic;periodic;complex-regular;complex-regular;quasi-periodic;complex-regular,mixed,regular-regime,1,0.1,0.20639567891776892,0.21003657809377327,0.31760096285556116,0.9672310256812032,0.7551020408163266,4,1,0,4,1,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,0.55,8.0,5,4,9,complex-regular;periodic;periodic;periodic;complex-regular;complex-regular;incomplete;quasi-periodic;complex-regular,complex-regular,regular-regime,0,0.0,0.18142115512428603,0.15369071555551098,0.3104601749212463,0.9908896779251195,0.880484693877551,3,1,0,4,0,0,0,0,0,1
spheroid_1_0p7_0p7,0.03,1.5,11.0,5,4,9,periodic;quasi-periodic;quasi-periodic;quasi-periodic;incomplete;periodic;quasi-periodic;complex-regular;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.19546568682503995,0.18130718885532765,0.33376372395693665,0.9899212823238313,0.8639030612244898,2,5,0,1,0,0,0,0,0,1
spheroid_1_0p7_0p7,0.03,1.5,3.0,5,5,10,complex-regular;periodic;periodic;periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.15627429306269455,0.17978101570384783,0.2678987881074764,0.9963685644895977,0.788469387755102,7,2,0,1,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,1.5,5.0,5,5,10,quasi-periodic;periodic;quasi-periodic;periodic;complex-regular;quasi-periodic;quasi-periodic;quasi-periodic;complex-regular;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.1828920471614034,0.1566240806498796,0.31352922370526304,0.9928841594752518,0.886734693877551,2,6,0,2,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,1.5,8.0,5,5,10,complex-regular;periodic;quasi-periodic;quasi-periodic;complex-regular;periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.1796415704182807,0.17193707557973775,0.30675843210970966,0.9904246850082081,0.8211224489795919,3,5,0,2,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,11.0,11.0,5,5,10,periodic;quasi-periodic;periodic;periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.17712701639036293,0.1607712676272836,0.290581445007386,0.9963414719206443,0.7582653061224491,7,3,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,11.0,3.0,5,5,10,quasi-periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic,quasi-periodic,regular-regime,0,0.0,0.17566040711113934,0.15071614062749217,0.3006876789042747,0.9961249271670536,0.7750000000000001,3,7,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,11.0,5.0,5,5,10,periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.18904917683326386,0.15726408020776544,0.3236709383605695,0.9946148758272016,0.7385714285714287,5,5,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,11.0,8.0,5,5,10,periodic;periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.16222713264507677,0.13918425269074544,0.27810365596298875,0.9976296739949394,0.8196938775510205,6,4,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,30.0,11.0,5,5,10,periodic;quasi-periodic;periodic;periodic;periodic;periodic;quasi-periodic;periodic;periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.16695078384774703,0.14269132560825817,0.2862013437389949,0.9981188742104455,0.7483673469387755,7,3,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,30.0,3.0,5,5,10,periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.14595980548946746,0.12046442175906436,0.2502168094105157,0.9995141230398936,0.8289795918367346,7,3,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,30.0,5.0,5,5,10,quasi-periodic;periodic;periodic;periodic;periodic;periodic;periodic;quasi-periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.15319436382146773,0.13843488385446862,0.2626189094082304,0.9988516989257807,0.7921428571428571,8,2,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,30.0,8.0,5,5,10,quasi-periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.15374504302619088,0.12850265606785177,0.26356293090204147,0.9986119869609377,0.8072448979591836,6,4,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,4.0,11.0,5,5,10,quasi-periodic;periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.158812295261943,0.126714025838557,0.27219687296993095,0.9919654913965854,0.8610204081632654,5,5,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,4.0,3.0,5,5,10,quasi-periodic;periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic;complex-regular;quasi-periodic,periodic,regular-regime,0,0.0,0.17792384480592843,0.14555548517545464,0.303557913418852,0.9934179573801787,0.7858163265306123,5,4,0,1,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,4.0,5.0,5,5,10,quasi-periodic;quasi-periodic;quasi-periodic;complex-regular;complex-regular;quasi-periodic;quasi-periodic;periodic;periodic;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.1732012404874163,0.16246041619627344,0.2953793617699058,0.990964621329609,0.8758163265306121,2,6,0,2,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.03,4.0,8.0,5,5,10,periodic;periodic;periodic;periodic;periodic;quasi-periodic;periodic;complex-regular;periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.15838751748163782,0.13350514841671193,0.2715214585399506,0.9958736402981438,0.8768367346938776,7,2,0,1,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,0.2,11.0,5,5,10,complex-regular;periodic;complex-regular;periodic;complex-regular;complex-regular;quasi-periodic;quasi-periodic;complex-regular;periodic,complex-regular,regular-regime,0,0.0,0.19819475854537832,0.16180240634050896,0.33746995158022164,0.9888695174180666,0.8613265306122451,3,2,0,5,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,0.2,3.0,5,3,8,incomplete;complex-regular;complex-regular;incomplete;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.1837946455262326,0.15093739283843502,0.306561979067472,0.9864892625212661,0.8329931972789115,4,0,0,2,0,0,0,0,0,2
spheroid_1_0p7_0p7,0.1,0.2,5.0,5,5,10,complex-regular;quasi-periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.15717337640076998,0.12904185823944894,0.267674839955082,0.9921093764064498,0.9059183673469388,8,1,0,1,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,0.2,8.0,5,5,10,complex-regular;periodic;complex-regular;complex-regular;periodic;complex-regular;periodic;periodic;complex-regular;complex-regular,complex-regular,regular-regime,0,0.0,0.16312578006756273,0.13998189744875983,0.2781745046324271,0.9920439165856516,0.8856122448979592,4,0,0,6,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,0.55,11.0,5,5,10,periodic;complex-regular;periodic;periodic;quasi-periodic;complex-regular;quasi-periodic;periodic;quasi-periodic;complex-regular,mixed,regular-regime,0,0.0,0.18048120224953257,0.17205818761564476,0.30766894423416674,0.9898386371877234,0.8956122448979592,4,3,0,3,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,0.55,3.0,5,4,9,complex-regular;periodic;complex-regular;periodic;quasi-periodic;complex-regular;incomplete;complex-regular;periodic,complex-regular,regular-regime,0,0.0,0.14786954837662913,0.16249500636496206,0.25316839344348724,0.9950096203360246,0.8533163265306122,3,1,0,4,0,0,0,0,0,1
spheroid_1_0p7_0p7,0.1,0.55,5.0,5,5,10,quasi-periodic;complex-regular;chaotic-like;complex-regular;quasi-periodic;quasi-periodic;periodic;periodic;complex-regular;complex-regular,mixed,regular-regime,1,0.1,0.20299180697038413,0.2015404114534704,0.30427007283959717,0.9717535321944165,0.7415306122448979,2,3,0,4,1,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,0.55,8.0,5,5,10,periodic;complex-regular;quasi-periodic;quasi-periodic;complex-regular;periodic;complex-regular;periodic;quasi-periodic;complex-regular,mixed,regular-regime,0,0.0,0.19933322304373308,0.21261374126599772,0.32231545371852494,0.9844732994306922,0.756938775510204,3,3,0,4,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,1.5,11.0,5,5,10,periodic;periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.16439029922093729,0.13031326917716862,0.2810817700588427,0.9949184835776869,0.8195918367346939,7,3,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,1.5,3.0,5,5,10,quasi-periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.1630510231369769,0.13288331398028613,0.279516039663389,0.995682349834419,0.8953061224489796,7,3,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,1.5,5.0,5,5,10,quasi-periodic;periodic;periodic;complex-regular;periodic;quasi-periodic;quasi-periodic;periodic;periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.16740672750560748,0.1468810772515389,0.2843957194811179,0.9914510634879669,0.8639795918367348,5,4,0,1,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,1.5,8.0,5,5,10,quasi-periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic,quasi-periodic,regular-regime,0,0.0,0.17361824753638685,0.1389747790384364,0.2943304540249209,0.9909262804319898,0.89,5,5,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,11.0,11.0,5,5,10,periodic;quasi-periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.15366565394879433,0.1277436990665412,0.2634268353407903,0.9982286797320421,0.7758163265306123,9,1,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,11.0,3.0,5,5,10,quasi-periodic;complex-regular;periodic;quasi-periodic;quasi-periodic;complex-regular;quasi-periodic;complex-regular;periodic;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.15025923750705292,0.1556687098487216,0.257587264297805,0.9975811635024117,0.8577551020408164,2,5,0,3,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,11.0,5.0,5,5,10,periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic,quasi-periodic,regular-regime,0,0.0,0.19211514844914593,0.1752974033873697,0.31957768845863993,0.9867148668414017,0.668061224489796,3,7,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,11.0,8.0,5,5,10,periodic;periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.17739998570292217,0.14877387660833968,0.2955592320504905,0.9950014756362255,0.6532653061224489,7,3,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,30.0,11.0,5,5,10,periodic;periodic;chaotic-like;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic;periodic,mixed,regular-regime,1,0.1,0.24062653926071692,0.2449166617862187,0.2836755433881849,0.9204396873890005,0.6088775510204083,7,2,0,0,1,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,30.0,3.0,5,5,10,periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.14038417563029215,0.138146770560616,0.23374349933122973,0.9997740122687837,0.7320408163265306,10,0,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,30.0,5.0,5,5,10,periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.12138254503830548,0.10658035500460464,0.20808436292280943,0.999905374327061,0.826530612244898,10,0,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,30.0,8.0,5,5,10,periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.12593918345166993,0.11523287036891731,0.2158957430600056,0.999875256255175,0.8805102040816328,10,0,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,4.0,11.0,5,5,10,quasi-periodic;quasi-periodic;periodic;periodic;quasi-periodic;periodic;quasi-periodic;periodic;periodic;periodic,periodic,regular-regime,0,0.0,0.1658214415938834,0.13686516312526648,0.28426532844665725,0.9954893141517622,0.8451020408163267,6,4,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,4.0,3.0,5,5,10,quasi-periodic;quasi-periodic;periodic;quasi-periodic;quasi-periodic;periodic;periodic;periodic;quasi-periodic;periodic,quasi-periodic,regular-regime,0,0.0,0.15575556894818926,0.13582030199262393,0.26693700624553907,0.9927468797470065,0.7958163265306122,5,5,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,4.0,5.0,5,5,10,periodic;complex-regular;periodic;quasi-periodic;periodic;complex-regular;quasi-periodic;periodic;quasi-periodic;periodic,periodic,regular-regime,0,0.0,0.15139322163986052,0.15342744347788204,0.25206950240302617,0.9963622846431578,0.7631632653061224,5,3,0,2,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.1,4.0,8.0,5,5,10,quasi-periodic;periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic,quasi-periodic,regular-regime,0,0.0,0.192183570786497,0.15311446138803103,0.316357102329712,0.9869638164228307,0.735,3,7,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.3,0.2,11.0,5,5,10,complex-regular;quasi-periodic;complex-regular;quasi-periodic;periodic;complex-regular;complex-regular;quasi-periodic;complex-regular;periodic,complex-regular,regular-regime,0,0.0,0.19683179656897995,0.18004110506045704,0.33592355146367237,0.986911121732148,0.88765306122449,2,3,0,5,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.3,0.2,3.0,5,5,10,complex-regular;quasi-periodic;periodic;periodic;periodic;sensitive-regular;quasi-periodic;periodic;chaotic-like;complex-regular,mixed,regular-regime,1,0.1,0.19435801931568225,0.23938517889136576,0.2645303965374593,0.987442466041513,0.6694897959183674,4,2,1,2,1,0,0,0,0,0
spheroid_1_0p7_0p7,0.3,0.2,5.0,5,5,10,quasi-periodic;complex-regular;quasi-periodic;periodic;complex-regular;quasi-periodic;periodic;quasi-periodic;periodic;periodic,mixed,regular-regime,0,0.0,0.1740018205394193,0.14915485274409074,0.29734446023442807,0.9929540330883327,0.8941836734693878,4,4,0,2,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.3,0.2,8.0,5,5,10,complex-regular;periodic;quasi-periodic;quasi-periodic;complex-regular;periodic;complex-regular;complex-regular;complex-regular;complex-regular,complex-regular,regular-regime,0,0.0,0.1964450959473177,0.17834449159955162,0.3339715357692751,0.987145985419701,0.8792857142857142,2,2,0,6,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.3,0.55,11.0,5,5,10,periodic;quasi-periodic;quasi-periodic;quasi-periodic;periodic;periodic;quasi-periodic;periodic;periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.17885693317990276,0.13896420277317684,0.30177436784050304,0.9870579709228139,0.8658163265306122,5,5,0,0,0,0,0,0,0,0
spheroid_1_0p7_0p7,0.3,0.55,3.0,5,5,10,periodic;quasi-periodic;complex-regular;complex-regular;periodic;periodic;periodic;periodic;quasi-periodic;quasi-periodic,periodic,regular-regime,0,0.0,0.1563514254229778,0.12675338812413375,0.25885301358492535,0.9953547991517819,0.793265306122449,5,3,0,2,0,0,0,0,0,0
