name,shape_name,rho,energy_ratio,separation,repeat,status,state_mode,class_body1,class_body2,class_combined,class_consensus,class_consensus_with_combined,body1_recurrence_rate,body1_recurrence_epsilon,body1_determinism,body1_lmax_fraction,body1_mean_diag,body1_diag_entropy,body1_nearest_distance,body1_return_cv,body1_divergence_slope,body1_divergence_gain,body1_spectral_entropy,body1_peak_fraction,body1_dominant_fraction,body1_harmonicity,body1_broadband_chaos_score,body1_chaos_score,body1_class,body1_behaviour_family,body2_recurrence_rate,body2_recurrence_epsilon,body2_determinism,body2_lmax_fraction,body2_mean_diag,body2_diag_entropy,body2_nearest_distance,body2_return_cv,body2_divergence_slope,body2_divergence_gain,body2_spectral_entropy,body2_peak_fraction,body2_dominant_fraction,body2_harmonicity,body2_broadband_chaos_score,body2_chaos_score,body2_class,body2_behaviour_family,combined_recurrence_rate,combined_recurrence_epsilon,combined_determinism,combined_lmax_fraction,combined_mean_diag,combined_diag_entropy,combined_nearest_distance,combined_return_cv,combined_divergence_slope,combined_divergence_gain,combined_spectral_entropy,combined_peak_fraction,combined_dominant_fraction,combined_harmonicity,combined_broadband_chaos_score,combined_chaos_score,combined_class,combined_behaviour_family
spheroid_1_0p7_0p7_rho10_E0p2_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,3.0,1,ok,axis,quasi-periodic,periodic,quasi-periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.6146675552450362,0.9979166666666667,0.6377551020408163,85.08552631578948,3.585347561390721,0.19641602837150773,0.34427619502082657,0.00020237467201080186,0.0034857033225194904,0.31188968200083905,0.9984128964561447,0.2393494522525287,1.0,0.1819356478338228,0.1395324728044649,quasi-periodic,regular,0.030001041702836902,1.6077381698714315,0.946604938271605,0.9459183673469388,35.66279069767442,2.2226609708852445,0.7990738588538214,0.0,0.00031401577523126694,0.006443611431571262,0.18201028019796908,0.9999314998324883,0.5990596675292047,1.0,0.1061726634488153,0.08482374028616721,periodic,periodic,0.030001041702836902,2.170315816036786,0.9727623456790123,0.9469387755102041,39.27414330218068,2.583205810526985,0.8795515636753727,0.0,-0.00010719336897571133,0.09609638655522264,0.3359481959678118,0.9917544272946662,0.2155739507369649,1.0,0.19596978098122353,0.1854158903580067,quasi-periodic,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,3.0,2,ok,axis,periodic,quasi-periodic,quasi-periodic,periodic,quasi-periodic,0.030001041702836902,1.9491906682647886,0.9921296296296296,0.936734693877551,113.78761061946902,2.7866021417458082,1.0615685217598654,0.0,0.00015868983016442903,0.003381654420483742,0.20026712735566476,0.9999784650402895,0.5799831060861684,1.0,0.11682249095747112,0.09029194523766708,periodic,periodic,0.030001041702836902,1.6144431825847623,0.9996141975308642,0.6857142857142857,182.46478873239437,3.775366686472875,0.4003209674974488,0.0,0.00010841686249889709,0.002482649459072092,0.31369422122956203,0.9978277297465326,0.23362370818044,0.9999999999999999,0.1829882957172445,0.1391377554257197,quasi-periodic,regular,0.030001041702836902,2.2855623609684743,0.9814814814814815,0.9377551020408164,32.28426395939086,2.1937459960033263,1.3978274598977873,0.0,-0.00041177404125569683,0.030618228953084702,0.34186538431425806,0.988072686962151,0.21357028376261258,1.0000000000000002,0.1994214741833172,0.1618133972187218,quasi-periodic,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep3_run03_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,3.0,3,ok,axis,periodic,quasi-periodic,periodic,periodic,periodic,0.030001041702836902,1.7687831947767731,0.9891203703703704,0.35408163265306125,44.05154639175258,2.971006899577004,0.1572428759125744,0.5545752617628185,0.0012138637596689687,0.026347177504712622,0.19826097910876933,0.999882381704073,0.5869951464343446,1.0000000000000002,0.11565223781344877,0.10739358069254637,periodic,periodic,0.030001041702836902,1.164471892833613,0.9924382716049382,0.5959183673469388,47.63703703703704,2.725666725783185,0.17462011637953231,0.35418316927678273,-0.00010492148674756103,0.0010327455154515188,0.3213710267215697,0.9987286529678732,0.22913228942901478,1.0,0.187466432254249,0.14101292239686736,quasi-periodic,regular,0.030001041702836902,2.3150687852681333,0.8560956790123457,0.9306122448979591,11.629979035639414,1.9770032754398432,1.437045226204612,0.005683060276247105,0.0021842727032663845,0.14914421147604578,0.2999158543875815,0.9996457436260032,0.3458915441498899,1.0,0.17495091505942253,0.2090731434122051,periodic,periodic
spheroid_1_0p7_0p7_rho10_E0p2_sep3_run04_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,3.0,4,ok,axis,periodic,periodic,quasi-periodic,periodic,periodic,0.030001041702836902,1.8712181783432809,0.9843364197530864,0.9469387755102041,32.963824289405686,2.7652467477415863,1.075323577236959,1.3992663595528976,-6.712173675316229e-05,0.0049742525830913506,0.19935464335362685,0.9999268223485254,0.6105147585598193,1.0,0.11629020862294899,0.08920735750044828,periodic,periodic,0.030001041702836902,1.4363334183073553,0.9911265432098766,0.7255102040816327,64.54773869346734,3.255082761386274,0.29213655460546817,0.0,-0.00022184579923095567,0.006581703367864856,0.317390794583636,0.9914714279960481,0.3138601302529306,0.9999999999999998,0.18514463017378768,0.1414911539774867,periodic,periodic,0.030001041702836902,2.39199775461689,0.899074074074074,0.9469387755102041,20.089655172413792,1.956556295996167,1.9986841065702003,0.024832319174106405,5.835945197226833e-05,0.013860526688779237,0.3873216766148208,0.9642427427906428,0.16668093442574194,0.9999999999999998,0.24438853998918517,0.18932194443383613,quasi-periodic,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep3_run05_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,3.0,5,ok,axis,periodic,quasi-periodic,complex-regular,periodic,mixed,0.030001041702836902,1.2778819515937467,0.9945216049382716,0.5775510204081633,65.76020408163265,2.6407797033146294,0.2890763557300412,0.34240587705498277,-7.188650935871387e-05,0.004658293761350159,0.2959142282720624,0.9994612578754366,0.26515487359897744,1.0,0.17261663315870304,0.13132579237356734,periodic,periodic,0.030001041702836902,1.3174182708869195,0.9962191358024691,0.6081632653061224,115.27678571428571,3.334499927368511,0.28323341729920576,0.3525684348072918,-6.724675485538161e-05,0.00034159067286233585,0.3089411524177078,0.9995829205564201,0.23570690494399493,0.9999999999999998,0.1802156722436629,0.1352983904518921,quasi-periodic,regular,0.030001041702836902,2.2294046631122684,0.8347993827160494,0.09183673469387756,6.770337922403003,1.742948860635284,1.864624167902592,0.2256059497311219,0.00019890905089077195,0.18306221198530911,0.3275524154479091,0.9968655247492261,0.21894754617097686,1.0000000000000002,0.36932479336502183,0.3518760552419798,complex-regular,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,5.0,1,ok,axis,periodic,periodic,quasi-periodic,periodic,periodic,0.030001041702836902,1.8566510603647406,0.9967592592592592,0.9255102040816326,45.97153024911032,3.7648100360340604,1.1075757495518364,0.9413914560194993,0.0028011775215084377,0.04073655349024951,0.2291815843863672,0.9998524391329151,0.47800780414982125,1.0000000000000002,0.1336892575587142,0.13990471057770576,periodic,periodic,0.030001041702836902,1.4448344455222382,0.9762345679012345,0.49489795918367346,62.32512315270936,2.920984697326606,0.2966158243442081,0.009202593743034209,5.002854781721349e-05,0.001933123565507855,0.3026265030779473,0.9998235070337864,0.3142580789934634,0.9999999999999998,0.17653212679546926,0.13358924908794853,periodic,periodic,0.030001041702836902,2.3828440864464038,0.9426697530864198,0.8469387755102041,29.08809523809524,1.976868403850097,1.3962769575226595,0.014919599593369113,-0.0005944451032757513,0.005446834407211987,0.3540816282875652,0.9916282002380699,0.2386971373595822,1.0,0.2065476165010797,0.15708944613869458,quasi-periodic,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,5.0,2,ok,axis,periodic,quasi-periodic,quasi-periodic,periodic,quasi-periodic,0.030001041702836902,1.8096286348151194,0.9543209876543209,0.9306122448979591,24.250980392156862,2.225478173548346,0.958717486283351,0.0,-3.144341456999741e-05,0.007340187000326881,0.1826329863933315,0.9999002700438954,0.6058305382370744,1.0000000000000002,0.10653590872944337,0.08283800634721328,periodic,periodic,0.030001041702836902,1.5777356765342119,0.9044753086419753,0.5836734693877551,21.910280373831775,1.8774731700998166,0.14374094597083034,0.0,8.146733720570711e-05,0.0027246166832801725,0.3158157670482143,0.9995902662523766,0.2363832603322439,0.9999999999999998,0.18422586411145833,0.13993813923362006,quasi-periodic,regular,0.030001041702836902,2.1102147353335003,0.9323302469135802,0.9295918367346939,16.80528511821975,2.1992961375021634,1.3186687792121878,0.1263577149731601,0.0012057758353645324,0.15507764514464212,0.33174382596699503,0.9974887103194924,0.25756529009395557,0.9999999999999999,0.19351723181408043,0.2172171138797883,quasi-periodic,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep5_run03_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,5.0,3,ok,axis,periodic,quasi-periodic,quasi-periodic,periodic,quasi-periodic,0.030001041702836902,0.3780220314603307,0.9998456790123457,0.9438775510204082,140.84782608695653,2.7886893024681796,0.09983984511777957,0.16277359306729997,0.0019053636276346229,0.03045628965250894,0.18209224053892348,0.9999247274146613,0.5101815342354409,1.0,0.10622047364770536,0.10772590132707112,periodic,periodic,0.030001041702836902,1.2447627399606989,0.9864969135802469,0.6030612244897959,57.33183856502242,3.184672955173829,0.20847067902668281,0.34434004701568255,2.8381330521550624e-05,0.010039355588581501,0.319227635914202,0.9994631008523224,0.2155507487297967,1.0000000000000002,0.18621612094995116,0.14391434403557557,quasi-periodic,regular,0.030001041702836902,1.9911931328605628,0.8827160493827161,0.9479591836734694,18.04416403785489,1.7873182736446154,1.2537793773744705,0.20299576072534414,0.001083148076925415,0.2486574636582107,0.33106288439003273,0.992903922979645,0.23933542783269687,1.0,0.19312001589418576,0.2533292313583021,quasi-periodic,regular
spheroid_1_0p7_0p7_rho10_E0p2_sep5_run04_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,5.0,4,ok,axis,periodic,periodic,periodic,periodic,periodic,0.030001041702836902,1.6343832492895614,0.9912037037037037,0.939795918367347,367.0285714285714,2.8986156758426813,0.8034307090836224,0.005209497597288419,0.0002485607490390504,0.003699981203845584,0.20364884552611284,0.9999374408542354,0.48433716170856966,1.0,0.1187951598902325,0.09264770197453803,periodic,periodic,0.030001041702836902,1.9002882629284072,0.9964506172839506,0.939795918367347,92.24285714285715,3.6099102153728166,1.1785086812747814,1.6994385879361666,0.00021129052066154528,0.0034326960934068385,0.16937092299455142,0.9998516768125072,0.7030857300576547,1.0000000000000002,0.098799705080155,0.07723361158632518,periodic,periodic,0.030001041702836902,2.1840861476948095,0.9968364197530865,0.939795918367347,198.75384615384615,3.3879466807773944,1.1035509989216423,0.0,1.4260644036963268e-05,0.0016527745628169559,0.2954983362413118,0.9988165963597907,0.3956742126040558,1.0,0.17237402947409852,0.1300604706310087,periodic,periodic
spheroid_1_0p7_0p7_rho10_E0p2_sep5_run05_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.2,5.0,5,ok,axis,periodic,quasi-periodic,quasi-periodic,periodic,quasi-periodic,0.030001041702836902,1.3989529544627999,0.992824074074074,0.46938775510204084,64.335,3.1134404155685957,0.07889112539956616,0.13435055972791088,0.0002166760229654909,0.0037795410043933064,0.2814792761824125,0.9999118881181035,0.28147428780473843,1.0000000000000002,0.1641962444397406,0.12646463325627522,periodic,periodic,0.030001041702836902,1.2384888882275562,0.9904320987654321,0.6285714285714286,53.7071129707113,2.958033049895036,0.19027919542644064,0.0,0.0005942612391497315,0.012090943062337097,0.32811828990953085,0.9970355203597145,0.25977883612924857,1.0,0.19140233578055965,0.153340306053269,quasi-periodic,regular,0.030001041702836902,2.129255829936704,0.8673611111111111,0.9428571428571428,12.205211726384364,1.634132577266906,1.1557364818382772,0.006159743731547608,0.0039240722106181625,0.18707071989429352,0.3652910612566647,0.9824004296428094,0.2066926253147043,0.9999999999999998,0.21539718160611274,0.2690767759174533,quasi-periodic,regular
