time,ke_total,ke_fluid,ke_solid,ke_lin_solid,ke_rot_solid,px_1,py_1,pz_1,vx_1,vy_1,vz_1,q1_1,q2_1,q3_1,q0_1,w1_1,w2_1,w3_1,w0_1,ofix1_1,ofix2_1,ofix3_1,ke_lin_1,ke_rot_1,ke_1,lfluid_x_1,lfluid_y_1,lfluid_z_1,lambdafluid_x_1,lambdafluid_y_1,lambdafluid_z_1,pcon_x_1,pcon_y_1,pcon_z_1,hcon_x_1,hcon_y_1,hcon_z_1,px_2,py_2,pz_2,vx_2,vy_2,vz_2,q1_2,q2_2,q3_2,q0_2,w1_2,w2_2,w3_2,w0_2,ofix1_2,ofix2_2,ofix3_2,ke_lin_2,ke_rot_2,ke_2,lfluid_x_2,lfluid_y_2,lfluid_z_2,lambdafluid_x_2,lambdafluid_y_2,lambdafluid_z_2,pcon_x_2,pcon_y_2,pcon_z_2,hcon_x_2,hcon_y_2,hcon_z_2,impulse_global_p_drift,impulse_global_h_drift,impulse_body_p_drift_max,impulse_body_h_drift_max,impulse_pair_metric_pairs,impulse_pair_metric_load_norm,jdisc_px,jdisc_py,jdisc_pz,jdisc_hx,jdisc_hy,jdisc_hz,jdisc_drift,impulse_var_defect_norm,impulse_var_metric_cos,impulse_var_metric_scale,impulse_var_pressure_cos,impulse_var_pressure_scale,impulse_var_pair_cos,impulse_var_pair_scale
0, 243.97030163906163, 203.35487612471974, 40.61542551434188, 32.77237744970225, 7.84304806463963, -1.5, 0, 0, 5.555483406227016, -3.045141437803515, 6.5010961866119485, 0.6500512846180442, -0.2724174890490876, 0.18403761133864924, -0.685092837971165, -3.8623896863819844, -3.282113211678777, 3.713232605239152, 0, 0.7838377385459091, -0.6063363763084217, -0.13399477003378588, 17.257927459426448, 3.883353210256633, 21.14128066968308, -8.469916341768482, 4.820161855952162, -19.91839476193868, 0.5162895606345159, 0.7422311259333141, -0.33854029008891984, 10.796991789254188, -6.095707718638213, 22.641567564624108, -1.2092861871564884, 32.496975496012425, 10.21371252390911, 1.5, 0, 0, 5.267393058111364, -2.8872297327852094, 6.16396925694907, -0.1573140413617828, 0.4214604322954897, 0.7532654863544408, -0.4798067355372685, 5.006300392084339, -1.7822573391434409, 3.3524517544094468, 0, -0.4900755778469861, -0.855446995758209, 0.16744063260211778, 15.5144499902758, 3.959694854382997, 19.474144844658795, -13.74517047170403, 7.196316018945831, -18.094782991151057, -0.7146599800377432, 0.3469440689149248, -0.3193398103250188, 15.951570916361703, -8.405715981311703, 20.67674039576233, 1.7077228322541966, -31.74160663176491, -11.611712262436004, 0, 0, 0, 0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.05, 246.8868834899159, 202.89815613410116, 43.988727355814746, 33.304592388949466, 10.684134966865283, -1.2126571307083704, -0.14568809567962868, 0.3248079380582997, 5.938231365438165, -2.782382389381631, 6.49122133572004, 0.7264632890350862, -0.20722965340315241, 0.10624961123125377, -0.6465431003018604, -2.604739217294362, 5.91248638052854, 4.392222573911354, -0.00000000000000011102230246251565, 0.7838377385459091, -0.6063363763084217, -0.13399477003378588, 17.83172135813215, 5.121545095438789, 22.95326645357094, -8.309591251592, 4.930226108430519, -19.922531129876432, -0.295355437967553, -0.49448767248237524, -0.4096515527069218, 10.79699178932227, -6.095707718291712, 22.641567564692885, -1.2146602726528808, 32.48215407497255, 10.214489823194327, 1.7684717423128005, -0.13537394758313812, 0.30729651229549104, 5.471476634400652, -2.5277281705403145, 6.127891234870572, -0.2515369842658047, 0.2857189028260671, 0.7683001574201017, -0.5145956881111424, 6.553180006208726, 2.7474018732175827, 3.7470466943996588, -0.0000000000000004996003610813204, -0.4900755778469861, -0.855446995758209, 0.16744063260211778, 15.472871030817315, 5.562589871426494, 21.03546090224381, -13.65968414203288, 7.346903681295554, -18.10989531690879, -0.730150190793956, 0.3057554368857334, -0.37496349184762556, 15.951570915222387, -8.405715981407743, 20.676740394971013, 1.7080874730998126, -31.750264645205256, -11.611178505563684, 0.000000000024863451122367413, 0.014437509351608485, 0.00000000005068432796223929, 0.000463091035234558, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.1, 256.11672668936984, 203.25074579361365, 52.865980895756174, 28.845124774200862, 24.020856121555312, -0.9599453650470753, -0.26208371537298075, 0.6524345282028945, 4.17023926101364, -1.8734423983524515, 6.613842270063748, 0.7839319560191842, -0.22570735181451784, -0.12501733023650707, -0.5646924355871513, -1.452025351994242, 10.766893258087656, 6.396876503389187, -0.0000000000000006661338147750939, 0.8915337817272335, -0.43847937729635444, -0.1135929211039966, 13.53892214121624, 14.539392370631555, 28.078314511847793, -9.050166052110567, 5.3109620027614515, -19.871167795206574, -0.6352779394583752, -1.6272785440630835, -0.45380940604515574, 10.796991788925524, -6.095707719506479, 22.641567566891098, -1.229928079443027, 32.47459677242983, 10.220381925852328, 2.038970890504009, -0.25325353636067305, 0.6179946572685351, 5.348489293247697, -2.1874553805610817, 6.300034564051191, -0.2582814138745999, 0.060630186777412366, 0.7670652814185437, -0.5841451409885771, 6.0444036659105045, 7.314455612006441, 6.1595133999446965, 0, -0.34384084664776865, -0.9344656386961989, -0.09245237840450943, 15.30620263298462, 9.481463750923755, 24.787666383908373, -13.711200957666504, 7.489436813596704, -18.037788086606643, -0.6738769517799829, 0.29769998564552663, -0.4674028364753117, 15.95157091386259, -8.405715980746859, 20.676740393777976, 1.7207129123695157, -31.761255139117836, -11.616247256756697, 0.000000000053989736815408077, 0.02568298278847969, 0.00000000011812701144634048, 0.0009143685988977972, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.15000000000000002, 268.61880370470055, 209.50488007032905, 59.11392363437152, 32.64373811777236, 26.470185516599155, -0.7955661060606295, -0.3543943399574866, 1.034098105695356, 2.4049310984441905, -1.8189825850277828, 8.652700829634709, 0.7832458915309147, -0.21738433455974457, -0.39328018940670556, -0.42965173932870926, -1.334112767919569, 8.505153513059104, 7.871160370610486, 0.0000000000000004440892098500626, 0.866853716954827, -0.21268573018801756, -0.45092062890933504, 17.584881174898115, 11.913451762361088, 29.498332937259203, -9.789616607349576, 5.333774080278499, -19.01713272014846, -0.46668350764470073, -1.6017492164667604, -0.3414304916109689, 10.796991790184496, -6.09570772376264, 22.641567568160553, -1.2292653042299844, 32.486632219969046, 10.204282029760146, 2.3014002317302973, -0.35687345923823394, 0.9366643170364708, 5.148684355803833, -1.9573415345413532, 6.446751826666238, -0.15226621993251388, -0.2099553022844644, 0.6862444280855329, -0.6795604124959482, 3.703707820638786, 10.050328639790294, 9.686686839934483, 0.0000000000000008881784197001252, -0.18413033101274656, -0.9274742146520574, -0.3254037528312879, 15.058856942874247, 14.556733754238067, 29.615590697112314, -13.794895050151903, 7.5858266735551005, -17.97633129943263, -0.5425649341692274, 0.32401007305297513, -0.5366776341442401, 15.951570909864706, -8.405715978285938, 20.67674038985546, 1.752621474450765, -31.763773513527294, -11.633321245332295, 0.00000000012097566012515667, 0.03086058576098729, 0.0000000003385364417844515, 0.0016114994805383038, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.2, 279.4273989357165, 214.5536596435509, 64.87373929216557, 39.09577176626295, 25.77796752590261, -0.6756799095182102, -0.4524365675632393, 1.5059345937045725, 2.3905167632525792, -2.1027065192023247, 10.220758690733954, 0.7777748273900965, -0.14085752745389926, -0.5517821367585588, -0.2660111809530542, -2.2515917318116374, 1.749861809990144, 8.122529269476134, 0.0000000000000002220446049250313, 0.5961494874164857, -0.002583739009973024, -0.802869300039421, 24.001737151896435, 5.107178565151157, 29.108915717047594, -9.7956544632745, 5.214928077051052, -18.360306180185734, -0.09906264731862818, -0.5635364807849588, -0.08230872541556865, 10.796991783503508, -6.095707724168571, 22.64156756910891, -1.2181988304175237, 32.51516494639204, 10.188579491912728, 2.555777552030768, -0.4552492209206451, 1.2615643542219002, 5.026408456215005, -1.9776889327550928, 6.549249660750942, 0.07609374345431771, -0.44795977912811297, 0.48636957784274626, -0.7463152231059409, 0.262147120943939, 11.30369709481925, 13.214741126161096, -0.0000000000000008881784197001252, -0.030025288071600875, -0.8687508927784136, -0.4943383136809517, 15.094034614366516, 20.67078896075145, 35.764823575117966, -13.846113851206875, 7.577303573038713, -17.933397103552938, -0.4192158381837737, 0.38045023823679747, -0.5967808513853954, 15.951570901871765, -8.405715976002611, 20.676740386318354, 1.8081577959527864, -31.748701953405444, -11.657201853521464, 0.000000000393689378873419, 0.06973471318695358, 0.0000000006594815092401343, 0.003264720486019668, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.25, 285.5198729110561, 212.6392703581646, 72.88060255289149, 37.34999079696397, 35.53061175592752, -0.560212606888685, -0.5522117359326926, 2.0089376861973114, 2.2281753419284267, -1.8883002155758049, 9.899365008975604, 0.8349087965760156, -0.041843862451607455, -0.5427607513625481, -0.08116131686636346, -4.875073666758537, -5.451849240378787, 7.442102952055988, 0, 0.3513912610274662, 0.07444955745178324, -0.9332638667969317, 22.31114505356443, 8.222244814278428, 30.533389867842857, -9.863655875084929, 5.3047383801827435, -18.494931251093277, 0.22285005657175583, 0.7419058244374819, 0.11416377868146206, 10.796991779766564, -6.09570772485274, 22.641567569413493, -1.210325361229907, 32.54887301337872, 10.200173128511025, 2.805200185963496, -0.5589574144974888, 1.5884406744688422, 4.9504969010941045, -2.1706388103186547, 6.52580314912674, 0.3973489054901602, -0.5674233573899934, 0.18224326435821553, -0.6978051113241446, -3.4940540652868184, 11.51148047332768, 16.049655391247644, 0.0000000000000008881784197001252, 0.1255533400651228, -0.7941439130209571, -0.5946190412442693, 15.038845743399543, 27.308366941649087, 42.34721268504863, -13.877911600659298, 7.496480917823548, -17.943218352374455, -0.39953885073326256, 0.4151706335476298, -0.6315505986233404, 15.951570893472134, -8.405715976502744, 20.67674038331708, 1.880941714021998, -31.713702613865987, -11.676673272865198, 0.0000000006290522436083549, 0.1233181047212586, 0.0000000009657356234939771, 0.005528398975236405, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.3, 287.4432535383946, 205.6241581402159, 81.81909539817867, 29.70878288521779, 52.11031251296088, -0.4407480146314828, -0.6417091140676983, 2.45128620940242, 2.5504083483596633, -1.6915949098244234, 7.794575919228732, 0.9152434267922506, 0.012530404983146795, -0.37240527125499334, 0.15325394809280168, -8.652493431557874, -10.144294622570992, 5.9070947265321045, 0, 0.4073197159109862, 0.01823073696079476, -0.9131036574562933, 14.686210489958242, 18.33518869025457, 33.02139918021281, -9.728679231349377, 5.387134105845869, -19.37658324427571, 0.34202927155757823, 1.777569176254358, 0.12379810539621537, 10.796991782130817, -6.095707724719775, 22.64156757036863, -1.2012796913204955, 32.572063667794254, 10.236009354869163, 3.0532148060307835, -0.671495556799662, 1.9128167447794258, 4.970087901597397, -2.3308868817682735, 6.449239663296603, 0.7138561090976946, -0.5054438201954435, -0.15210610803985947, -0.4602170488227309, -6.982273197922817, 10.894662483892333, 18.239630761990558, -0.0000000000000011102230246251565, 0.2896362521686593, -0.7052706627640514, -0.647073514891506, 15.022572395259548, 33.77512382270631, 48.797696217965864, -13.869705337502962, 7.429356371754972, -17.97528919520937, -0.5006234852705854, 0.35449240239240104, -0.6271952060581014, 15.951570889416814, -8.405715985636576, 20.67674038820304, 1.9584094807774144, -31.65915757314543, -11.68881359490267, 0.0000000006737980592829898, 0.18482763048769377, 0.0000000010321922936209335, 0.008123926929909922, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.35, 290.69840320123365, 202.8691205037064, 87.82928269752728, 29.59253866621637, 58.236744031310906, -0.25631538494013445, -0.7325208191127964, 2.80890178404154, 4.826896839294269, -1.940873291979503, 6.51004706633606, 0.8960090023970031, 0.007170798573412157, -0.12819289883483176, 0.42506826270573195, -11.599251718798646, -8.83935671174469, 4.010526601092236, -0.0000000000000006661338147750939, 0.7223146057849064, -0.09120841462905704, -0.6855236213075736, 14.544869230257158, 18.572853717498788, 33.117722947755944, -8.77510596043575, 5.282716629220307, -19.91464543818173, 0.13099919046346573, 1.7275337308236158, -0.1673382104171781, 10.796991780430773, -6.095707732637833, 22.641567576598415, -1.171684745710957, 32.5535211846158, 10.260849004582175, 3.300081407083989, -0.7891682763861327, 2.2363495038868644, 4.904576140530816, -2.376021901690558, 6.492070701000942, 0.879627880100035, -0.2566543236606799, -0.39864967900946296, -0.03823328553303393, -9.792277262228797, 9.268548224586477, 20.197917652252695, 0, 0.44278055304640584, -0.5816246694043565, -0.6823914754627228, 15.047669435959211, 39.66389031381212, 54.711559749771325, -13.89714683899635, 7.410450257374278, -17.957348169519115, -0.6099385741183773, 0.1832196624317038, -0.5728618495719787, 15.951570888604804, -8.405715984190213, 20.676740385632463, 2.0265477968175922, -31.573810915953082, -11.703950645088181, 0.000000000761831657970861, 0.25433534298837795, 0.0000000010821326846722575, 0.010989440496373, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.39999999999999997, 295.7591056713165, 204.1206241370816, 91.6384815342349, 34.0050449813167, 57.6334365529182, 0.017484173734755915, -0.8202592383558336, 3.1462457955427583, 6.1250855077013435, -1.568663477741983, 6.9837133937126845, 0.7318095244346094, 0.011641378697673704, 0.058365080532351926, 0.678905601408075, -13.150344264718136, -3.4173954718911475, 3.602509123492475, 0, 0.9670303206722844, -0.09613126544556144, -0.23582014058238127, 18.587679114126527, 13.910978530443797, 32.49865764457032, -8.231321960729796, 5.4386275127918875, -19.716236555955586, 0.0030213477672561603, 0.48886871291603484, -0.7180456544370606, 10.796991778543642, -6.095707733809065, 22.641567581617508, -1.1408742658405513, 32.48586107236286, 10.254173679074071, 3.5404654534281077, -0.9086355277972298, 2.56755986969568, 4.710785713233943, -2.402668154753322, 6.756343931351682, 0.7723930493408284, 0.0925546588972318, -0.43927070021730563, 0.449314883324593, -11.659270397954907, 6.425404777874841, 21.80083708082354, -0.0000000000000017763568394002505, 0.5504139831438627, -0.42103722326986165, -0.720952220178919, 15.417365867190178, 43.7224580224744, 59.13982388966458, -13.97832157735958, 7.399288708304801, -17.846649654730744, -0.5910080447946146, 0.04875893948474744, -0.47946849962442684, 15.951570882603782, -8.405715991503092, 20.676740382712133, 2.0774346324566437, -31.44284620282039, -11.726907025411961, 0.0000000009699258609599722, 0.3178967770641603, 0.0000000013705557302517163, 0.014452343746630998, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.44999999999999996, 297.2236683987509, 203.1350527473705, 94.08861565138038, 31.148381344581487, 62.94023430679889, 0.2961850741040142, -0.8891313122783359, 3.490107175230104, 5.0229505070689875, -1.1862194791581069, 6.770741793781132, 0.4702905725455311, 0.10786833423074053, 0.17828096681374866, 0.8575588007344084, -13.217331582772413, 1.1781443824022406, 6.6643263860642215, -0.00000000000000033306690738754696, 0.9929159913529388, 0.09628730381710982, 0.06961744924400967, 15.180195156406715, 17.432794297040324, 32.61298945344704, -8.692983190654807, 5.598825279656067, -19.805445889076978, 0.37077683264852984, -0.8781544138463, -1.1031551374951905, 10.796991778968549, -6.095707733158497, 22.641567579569802, -1.1471734670514806, 32.41900805497856, 10.222139582699324, 3.7699676800205055, -1.0308757322998314, 2.9133917030873326, 4.469303350461977, -2.4869400253507425, 7.076929404314425, 0.38148213922312757, 0.36949946645409476, -0.24348281599508928, 0.8115772545229369, -12.953152442968765, 2.6160868868403786, 22.533449665591004, -0.0000000000000004440892098500626, 0.5969497740940305, -0.2517645763994355, -0.761751642780965, 15.968186188174771, 45.50744000975857, 61.47562619793334, -14.079473473126829, 7.363988992096232, -17.712363126246608, -0.46974005866501695, 0.1107252767431059, -0.37998498208119535, 15.951570882790241, -8.405715993904273, 20.676740383122315, 2.124492235334995, -31.264327776544025, -11.737026713403147, 0.000000000974995739521104, 0.38092773109577616, 0.0000000013857960938653063, 0.019085978023145295, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
