index,name,family,suite,epsilon,epsilon_body1,epsilon_body2,shape1_x,shape1_y,shape1_z,shape2_x,shape2_y,shape2_z,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
93,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run03_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
94,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run04_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
95,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run05_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
96,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run06_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
97,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run07_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
98,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run08_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
99,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run09_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
100,triaxial_homogeneous_eps1_rho1_E0p5_sep8_run10_impulse_noproj,triaxial,homogeneous,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/homogeneous/triaxial_homogeneous_eps1_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
101,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run01_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
102,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run02_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
103,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run03_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
104,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run04_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
105,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run05_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
106,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run06_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
107,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run07_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
108,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run08_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
109,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run09_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
110,triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run10_impulse_noproj,triaxial,heterogeneous_sphere,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
111,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run01_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
112,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run02_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
113,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run03_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
114,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run04_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
115,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run05_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
116,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run06_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
117,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run07_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
118,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run08_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
119,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run09_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
120,triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run10_impulse_noproj,triaxial,heterogeneous_sphere,0.0001,0.0001,0.0,1.0001,1.0,0.9999000099990001,1.0,1.0,1.0,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0001_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
121,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run01_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
122,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run02_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
123,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run03_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
124,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run04_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
125,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run05_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
126,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run06_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
127,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run07_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
128,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run08_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
129,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run09_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
130,triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run10_impulse_noproj,triaxial,heterogeneous_sphere,0.0003,0.0003,0.0,1.0003,1.0,0.9997000899730081,1.0,1.0,1.0,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p0003_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
131,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run01_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
132,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run02_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
133,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run03_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
134,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run04_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
135,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run05_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
136,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run06_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
137,triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run07_impulse_noproj,triaxial,heterogeneous_sphere,0.001,0.001,0.0,1.001,1.0,0.9990009990009991,1.0,1.0,1.0,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/triaxial/heterogeneous_sphere/triaxial_heterogeneous_sphere_eps0p001_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
