index,name,family,suite,epsilon,epsilon_body1,epsilon_body2,shape1_x,shape1_y,shape1_z,shape2_x,shape2_y,shape2_z,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
214,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run04_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
215,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run05_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
216,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run06_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
217,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run07_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
218,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run08_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
219,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run09_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
220,spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run10_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0001,0.0001,1.0,1.00020001,0.9999000099990001,0.9999000099990001,4.0,0.5,0.5,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0001_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
221,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run01_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
222,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run02_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
223,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run03_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
224,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run04_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
225,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run05_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
226,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run06_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
227,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run07_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
228,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run08_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
229,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run09_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
230,spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run10_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.0003,0.0003,1.0,1.0006000899999998,0.9997000899730081,0.9997000899730081,4.0,0.5,0.5,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p0003_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
231,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run01_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
232,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run02_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
233,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run03_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
234,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run04_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
235,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run05_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
236,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run06_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
237,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run07_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
238,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run08_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
239,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run09_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
240,spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run10_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.001,0.001,1.0,1.0020009999999997,0.9990009990009991,0.9990009990009991,4.0,0.5,0.5,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p001_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
241,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run01_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
242,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run02_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
243,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run03_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run03_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
244,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run04_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,4,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run04_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run04_impulse_noproj/multiple_body_complete.dat
245,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run05_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,5,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run05_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run05_impulse_noproj/multiple_body_complete.dat
246,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run06_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,6,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run06_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run06_impulse_noproj/multiple_body_complete.dat
247,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run07_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,7,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run07_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run07_impulse_noproj/multiple_body_complete.dat
248,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run08_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,8,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run08_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run08_impulse_noproj/multiple_body_complete.dat
249,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run09_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,9,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run09_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run09_impulse_noproj/multiple_body_complete.dat
250,spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run10_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.003,0.003,1.0,1.0060089999999997,0.9970089730807579,0.9970089730807579,4.0,0.5,0.5,1.0,0.5,8.0,10,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run10_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p003_rho1_E0p5_sep8_run10_impulse_noproj/multiple_body_complete.dat
251,spheroid_prolate_heterogeneous_aspherical_eps0p01_rho1_E0p5_sep8_run01_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.01,0.01,1.0,1.0201,0.9900990099009901,0.9900990099009901,4.0,0.5,0.5,1.0,0.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p01_rho1_E0p5_sep8_run01_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p01_rho1_E0p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
252,spheroid_prolate_heterogeneous_aspherical_eps0p01_rho1_E0p5_sep8_run02_impulse_noproj,spheroid_prolate,heterogeneous_aspherical,0.01,0.01,1.0,1.0201,0.9900990099009901,0.9900990099009901,4.0,0.5,0.5,1.0,0.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p01_rho1_E0p5_sep8_run02_impulse_noproj/input.txt,studies/departing_sphericity_sweep/runs/spheroid_prolate/heterogeneous_aspherical/spheroid_prolate_heterogeneous_aspherical_eps0p01_rho1_E0p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
