name,shape_name,rho,energy_ratio,separation,repeat,status,class_body1,class_body2,class_combined,class_consensus,body1_recurrence_rate,body1_recurrence_epsilon,body1_determinism,body1_lmax_fraction,body1_mean_diag,body1_diag_entropy,body1_nearest_distance,body1_return_cv,body1_divergence_slope,body1_divergence_gain,body1_spectral_entropy,body1_peak_fraction,body1_dominant_fraction,body1_harmonicity,body1_class,body2_recurrence_rate,body2_recurrence_epsilon,body2_determinism,body2_lmax_fraction,body2_mean_diag,body2_diag_entropy,body2_nearest_distance,body2_return_cv,body2_divergence_slope,body2_divergence_gain,body2_spectral_entropy,body2_peak_fraction,body2_dominant_fraction,body2_harmonicity,body2_class,combined_recurrence_rate,combined_recurrence_epsilon,combined_determinism,combined_lmax_fraction,combined_mean_diag,combined_diag_entropy,combined_nearest_distance,combined_return_cv,combined_divergence_slope,combined_divergence_gain,combined_spectral_entropy,combined_peak_fraction,combined_dominant_fraction,combined_harmonicity,combined_class
spheroid_1_0p7_0p7_rho1_E16_sep8_run01,spheroid_1_0p7_0p7,1.0,16.0,8.0,1,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.7396382638491332,1.0,0.9408163265306122,350.27027027027026,3.229414800470857,0.6424011512654297,0.0,0.000576766766844522,0.009328784129353205,0.1730945818191525,0.9999864463774573,0.5782225493261699,1.0,periodic,0.030001041702836902,1.2638985881961304,0.8539351851851852,0.9387755102040817,12.068702290076336,1.7420379543983655,0.3588335215630439,0.0,-0.00017258117855624536,0.03380965904102634,0.251826531208373,0.9995795175526578,0.4318754674512724,1.0000000000000002,periodic,0.030001041702836902,3.3599589413959774,0.9773148148148149,0.9408163265306122,55.797356828193834,2.030567974932565,0.9974773552267819,0.0,0.00031564463813656005,0.004843715171693614,0.2351557074761821,0.9996385413107279,0.5240739182806647,1.0,periodic
spheroid_1_0p7_0p7_rho1_E16_sep8_run02,spheroid_1_0p7_0p7,1.0,16.0,8.0,2,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.8529494013777128,0.972608024691358,0.9387755102040817,39.889240506329116,2.499978502785848,0.7858780686230519,0.0,0.000966330643932029,0.019165381136836475,0.1615839518682852,0.9999626779805452,0.6422758320288381,0.9999999999999999,periodic,0.030001041702836902,1.3076710769475473,0.999537037037037,0.9408163265306122,359.8333333333333,3.205953188271386,0.5250057324192796,0.008511440864898374,0.000221787293684964,0.004119566794114158,0.19566997039035372,0.9999785091841575,0.4874099017050071,0.9999999999999997,periodic,0.030001041702836902,3.5140783836614675,0.9727623456790123,0.9408163265306122,42.735593220338984,1.995364208493408,1.2419436252548568,0.006529039060933529,-6.799496627023916e-05,0.005978525773727165,0.2563423218368466,0.9997269426695792,0.43932248165153853,1.0,periodic
spheroid_1_0p7_0p7_rho0p1_E0p25_sep3_run01,spheroid_1_0p7_0p7,0.1,0.25,3.0,1,ok,chaotic-candidate,chaotic,ambiguous,mixed,0.030001041702836902,2.7323144614379027,0.7121913580246914,0.10918367346938776,13.900602409638553,3.0960789580550916,1.822521023015061,0.7143312021196951,0.013844648628736722,0.26244611826982595,0.38290578438527617,0.9110035976278069,0.31516516236772624,1.0,chaotic-candidate,0.030001041702836902,1.9857120983025305,0.3857253086419753,0.21326530612244898,7.438988095238095,1.7428734723395454,0.7459162548669682,0.5268062101994635,0.020621417523632533,0.46307319595678303,0.5409744124378649,0.661024156685105,0.2604746025555187,1.0000000000000002,chaotic,0.030001041702836902,3.077435785724428,0.6977623456790123,0.1489795918367347,6.240855762594893,1.6251808190254433,2.150865684478063,0.4859434516769106,0.0071896441568031835,0.4916905022151477,0.3972917619757195,0.8650586751400002,0.3895642795107086,0.9999999999999998,ambiguous
spheroid_1_0p7_0p7_rho0p1_E0p25_sep3_run02,spheroid_1_0p7_0p7,0.1,0.25,3.0,2,ok,quasi-periodic,chaotic,ambiguous,mixed,0.030001041702836902,2.344976907918665,0.8820216049382716,0.2357142857142857,42.18081180811808,4.196959493399473,1.1351059009652786,0.5825059872629053,0.008911329775599781,0.1524731620070017,0.42489952162521516,0.8514322424800744,0.2706598883600554,0.9999999999999999,quasi-periodic,0.030001041702836902,2.6835506677725456,0.9265432098765433,0.15816326530612246,25.17400419287212,3.4439769917388032,0.7768088967641228,0.39939096504860466,0.021348829090146224,0.4111253193698449,0.4358226666822543,0.8899951689573187,0.21705574126370458,1.0,chaotic,0.030001041702836902,4.642366592824338,0.9635802469135802,0.12142857142857143,36.6217008797654,3.9642673696058646,2.8790599527497083,0.4853143373575688,0.007897005020801564,0.13082989532169895,0.3862574129747054,0.9679363762138586,0.21100798427702377,1.0,ambiguous
spheroid_1_0p7_0p7_rho0p1_E0p25_sep8_run01,spheroid_1_0p7_0p7,0.1,0.25,8.0,1,ok,chaotic,ambiguous,periodic,mixed,0.030001041702836902,2.759355333983706,0.7715277777777778,0.22142857142857142,18.90170132325142,3.287466960720065,1.1708528636536788,0.7770056025065786,0.0293073241546779,0.5532755987526661,0.32156401161867953,0.9780516320919311,0.4321559098529035,1.0,chaotic,0.030001041702836902,1.873236354716283,0.955787037037037,0.1520408163265306,27.04585152838428,3.515649307428889,1.6257075840199182,0.9589421094940825,0.0042791729139284845,0.0889892289960582,0.23163752769223703,0.9837728728035734,0.6561237187887213,1.0,ambiguous,0.030001041702836902,3.4728693250693317,0.8145061728395062,0.3979591836734694,27.34715025906736,2.9369697165608892,2.2017230448916543,0.8335938754007581,0.006888844334369814,0.12426941546520735,0.2638797910349199,0.9640317120376614,0.6088933362941409,1.0,periodic
spheroid_1_0p7_0p7_rho0p1_E0p25_sep8_run02,spheroid_1_0p7_0p7,0.1,0.25,8.0,2,ok,ambiguous,chaotic,ambiguous,ambiguous,0.030001041702836902,2.7385522012601307,0.9008487654320988,0.1520408163265306,39.30976430976431,4.088484794198406,1.6344099562392502,0.6391735819838373,0.008143780474174207,0.15469819793809209,0.3471873581452042,0.9238940852438556,0.39101966931482957,0.9999999999999998,ambiguous,0.030001041702836902,2.5859554878722975,0.7738425925925926,0.11020408163265306,24.460975609756098,3.348508911110244,0.7864445574613532,0.36135508834672103,0.03061379784947136,0.5421391420149454,0.4092468188722455,0.9348728851142339,0.17495094950798823,1.0,chaotic,0.030001041702836902,3.855496454310548,0.750462962962963,0.18571428571428572,22.67132867132867,2.654903361933433,2.804649428465263,0.6333792043307716,0.0030617440771444097,0.06004377987998048,0.30477369678939664,0.990911102000727,0.29513364665600195,1.0,ambiguous
spheroid_1_0p7_0p7_rho0p1_E4_sep3_run01,spheroid_1_0p7_0p7,0.1,4.0,3.0,1,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,2.4726315045859173,0.9939814814814815,0.9295918367346939,81.01886792452831,3.6142492759110656,0.46724662227242314,0.5722824827819629,0.00036113594814071904,0.007146193392463769,0.26362379310975453,0.999269539423107,0.40983058030206004,0.9999999999999999,periodic,0.030001041702836902,1.7802290639430187,0.9309413580246914,0.753061224489796,20.801724137931036,2.186737789654363,0.3050771341609725,0.5905672807289479,0.0004820200978429961,0.01631966474310668,0.2854677705881325,0.9973025217269181,0.35562749304938523,1.0,periodic,0.030001041702836902,5.1985917870264835,0.905787037037037,0.7173469387755103,17.3397341211226,2.4194877530854084,4.348433882201752,0.6693900802206062,0.0004945833250413177,0.06077786125449933,0.3805671192909838,0.9541174894331943,0.24488039598570255,0.9999999999999999,quasi-periodic
spheroid_1_0p7_0p7_rho0p1_E4_sep3_run02,spheroid_1_0p7_0p7,0.1,4.0,3.0,2,ok,periodic,periodic,periodic,periodic,0.030001041702836902,2.104723668165791,0.9762345679012345,0.9275510204081633,30.486746987951808,2.5000154594803896,0.9689947961067937,0.009367072809404511,0.0015186798055320941,0.02614447866023643,0.21503908469511598,0.999597661383982,0.46129376047212245,1.0,periodic,0.030001041702836902,1.455258894392705,0.9654320987654321,0.9030612244897959,39.97444089456869,2.114130650699002,0.6581810022551977,0.010098926445776944,-0.0025207765052746335,0.006252752846978825,0.2092245596464064,0.9996381080297995,0.4207229071424807,0.9999999999999998,periodic,0.030001041702836902,3.443055264418358,0.9775462962962963,0.926530612244898,38.50759878419453,2.4654881896433687,1.2194458880949188,0.10012857391254151,0.0002122582709154189,0.007911380307493278,0.3001954945616076,0.998788136897334,0.2811456957111802,1.0,periodic
spheroid_1_0p7_0p7_rho0p1_E4_sep8_run01,spheroid_1_0p7_0p7,0.1,4.0,8.0,1,ok,periodic,periodic,quasi-periodic,periodic,0.030001041702836902,2.2206334182436858,0.9496913580246914,0.9326530612244898,19.111801242236027,1.9520719119646426,1.0939886304677608,0.0065793424679291964,0.0006364197236759805,0.02273169697988119,0.20050504307325334,0.9995218047979678,0.5604323381831223,0.9999999999999998,periodic,0.030001041702836902,1.6386234158937203,0.9941358024691358,0.7979591836734694,127.56435643564356,3.4305791011234485,0.5489544752829978,0.7307358610469178,-0.0007605111351694853,0.0,0.25612294218893844,0.9962011180595365,0.4531907359862697,1.0,periodic,0.030001041702836902,4.247006130446227,0.9775462962962963,0.8183673469387756,32.23664122137404,2.2908534683114907,2.8746101330894716,0.0031360679532085605,0.00023266953212561318,0.028436091500506057,0.34777145411067356,0.982817920622569,0.2293332291964678,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p1_E4_sep8_run02,spheroid_1_0p7_0p7,0.1,4.0,8.0,2,ok,quasi-periodic,periodic,quasi-periodic,quasi-periodic,0.030001041702836902,1.895567165119485,0.9773148148148149,0.7673469387755102,48.159695817490494,2.4920385859031415,0.2264045096251439,0.2944588823010827,0.0022555426835343105,0.044830457683085356,0.31549107560977135,0.9945554707224977,0.24022674707605338,1.0000000000000004,quasi-periodic,0.030001041702836902,1.688649763120075,0.9872685185185185,0.8877551020408163,50.374015748031496,3.2283668446494342,0.2769289926193761,0.3395881122281935,-0.00039594177531033104,0.01116595509257226,0.2745031873371548,0.9981374130962549,0.3769859159545465,1.0,periodic,0.030001041702836902,4.265933680160278,0.9287808641975308,0.9346938775510204,23.555772994129157,2.031699446584996,2.921575768635602,0.1333461327774804,-0.0025414779218611936,0.2016077620132561,0.31831446313724504,0.9930775329182072,0.24351566810774966,1.0,quasi-periodic
spheroid_1_0p7_0p7_rho0p1_E16_sep3_run01,spheroid_1_0p7_0p7,0.1,16.0,3.0,1,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.8197051795175962,0.96875,0.9459183673469388,35.97421203438395,2.067413840156186,0.7474552226664972,0.0,-4.129659645922727e-05,0.01219433670604179,0.2121567295798278,0.9999447536286963,0.3896440970440513,1.0,periodic,0.030001041702836902,1.8390369704822715,0.9917438271604938,0.9469387755102041,78.85276073619632,2.5899870952042643,0.6955859542992,0.009104730423041982,-4.95243718373796e-06,0.019559573922686768,0.21367606641418205,0.9998647900816262,0.3542851201468031,0.9999999999999999,periodic,0.030001041702836902,3.501549066221408,0.9784722222222222,0.9469387755102041,98.30232558139535,2.0713367241149463,0.9026756674237468,0.0,-4.9956489015598036e-05,0.0073116342919009,0.2986583487844336,0.999594046784744,0.24377588228932098,1.0,periodic
spheroid_1_0p7_0p7_rho0p1_E16_sep3_run02,spheroid_1_0p7_0p7,0.1,16.0,3.0,2,ok,periodic,periodic,periodic,periodic,0.030001041702836902,0.722565247105621,0.9831790123456791,0.5346938775510204,42.332225913621265,3.551777277219034,0.15179610475608696,0.38007940071889745,0.0009202733640177002,0.04596550209549583,0.2043901309410485,0.9998446818068762,0.49588626608883957,1.0,periodic,0.030001041702836902,1.9127499893181261,0.9975308641975309,0.9153061224489796,74.29885057471265,3.738308785746341,0.9820923371532593,0.016770566518676148,0.0013939494555033976,0.02222171158520192,0.22196382681071042,0.9994466766358994,0.39710676957056346,1.0,periodic,0.030001041702836902,3.1193413329411985,0.9841820987654321,0.9183673469387755,52.9253112033195,2.6142200254041854,1.2877281394196434,0.005169562242334494,-0.00015806456865508878,0.0006485293126997088,0.2971266382412962,0.9992974624237932,0.3117930503565643,1.0,periodic
spheroid_1_0p7_0p7_rho0p1_E16_sep8_run01,spheroid_1_0p7_0p7,0.1,16.0,8.0,1,ok,periodic,periodic,periodic,periodic,0.030001041702836902,1.7171174958244013,0.9695987654320988,0.9377551020408164,34.71270718232044,2.1250767848333507,0.6690448153396009,0.05234945999736699,-0.0002955717262501502,0.0008774873321044177,0.1974464748148997,0.9998039589345351,0.4109482070275158,1.0,periodic,0.030001041702836902,2.024133196094479,0.9986111111111111,0.9377551020408164,179.75,3.4751340075619654,1.071811310806157,0.00423433247101078,-0.00019341752075191732,0.0,0.15880811459752567,0.9999393627999705,0.706000104673987,1.0000000000000002,periodic,0.030001041702836902,3.1995942151250962,0.9787808641975309,0.9387755102040817,41.72697368421053,2.2934942151875903,1.2373101486006108,0.0,-1.3769163571442933e-05,0.006397281809617459,0.28153167321804734,0.9993989518354958,0.26539612617266656,1.0000000000000002,periodic
spheroid_1_0p7_0p7_rho0p1_E16_sep8_run02,spheroid_1_0p7_0p7,0.1,16.0,8.0,2,ok,periodic,chaotic-candidate,periodic,periodic,0.030001041702836902,1.551087363742264,0.9943672839506172,0.3295918367346939,45.86120996441281,4.049863326586993,0.5552198558221875,0.1767002759069726,0.0046182833785135815,0.0787979948475779,0.32522668676735966,0.9932100012664212,0.34242706704836023,1.0,periodic,0.030001041702836902,2.017424554338535,0.9959876543209877,0.14591836734693878,32.18952618453865,4.078492578706124,1.330403224259895,0.2676288163869628,0.012438113561466888,0.2132446843403857,0.2653320078940569,0.9809360986463863,0.4222514818008118,1.0,chaotic-candidate,0.030001041702836902,4.4996509367901565,0.9972222222222222,0.676530612244898,55.467811158798284,3.974987330156192,3.004142781691926,0.1133973967093272,0.003701095692200151,0.057681646681601105,0.30001059234921634,0.9535659429039799,0.5257141456387538,1.0,periodic
spheroid_1_0p7_0p7_rho0p03_E0p25_sep3_run01,spheroid_1_0p7_0p7,0.03,0.25,3.0,1,ok,ambiguous,periodic,ambiguous,ambiguous,0.030001041702836902,1.6178357390241336,0.8983796296296296,0.2,53.408256880733944,4.314339806904962,1.2583997863032295,0.5284222318955171,0.010697551301133632,0.1743797845197063,0.38602920388211015,0.9163680164229008,0.32396141083507,1.0000000000000002,ambiguous,0.030001041702836902,1.261786925296603,0.9393518518518519,0.4122448979591837,72.03550295857988,3.8668089809905664,0.7551949480335651,0.729454113204356,0.0118672769443908,0.1923886416959537,0.30665810837418445,0.9760806887816444,0.3997248559738455,1.0,periodic,0.030001041702836902,1.688031829070904,0.6751543209876543,0.22551020408163266,62.05673758865248,3.732969548388786,1.4979541778804562,0.4479517711101777,0.0064504733281570085,0.11855919621148106,0.23800882756185826,0.9891131385366299,0.5314030580188701,1.0,ambiguous
spheroid_1_0p7_0p7_rho0p03_E0p25_sep3_run02,spheroid_1_0p7_0p7,0.03,0.25,3.0,2,ok,ambiguous,chaotic-candidate,periodic,mixed,0.030001041702836902,0.39635929652706425,0.9990740740740741,0.17653061224489797,56.54148471615721,4.693031008796468,0.7507859959265144,0.7866933515002741,0.00308703420697434,0.052866313922007205,0.03229058847851106,0.9999999814922964,0.9508139105244768,0.9999999999999998,ambiguous,0.030001041702836902,0.48182690450488475,0.9977623456790123,0.13979591836734695,34.11873350923483,4.293580135449566,0.5218405225961402,0.5860478100643547,0.05296701863413838,0.8487207251138541,0.02088442456092633,0.9999999048018994,0.9723132069020488,1.0,chaotic-candidate,0.030001041702836902,1.4879091301390568,0.9975308641975309,0.5428571428571428,275.06382978723406,3.780023413071668,1.2983429408763785,0.0,-0.0002889482447812948,0.0013073756223071567,0.024109996025785913,0.9999997794497993,0.9666465997295218,1.0000000000000002,periodic
spheroid_1_0p7_0p7_rho0p03_E0p25_sep8_run01,spheroid_1_0p7_0p7,0.03,0.25,8.0,1,ok,chaotic,chaotic,chaotic,chaotic,0.030001041702836902,3.019031423511484,0.8165123456790123,0.19795918367346937,29.977337110481585,3.809092871975294,1.6270796978939068,0.7901788208016672,0.02456715296525579,0.43259062294940404,0.6960111380256159,0.4364788888567408,0.16436657865012794,1.0000000000000002,chaotic,0.030001041702836902,2.280182633786735,0.9081018518518519,0.07857142857142857,22.85242718446602,3.784193504493625,1.548569041847255,0.7042943879990006,0.025746685893884787,0.4349256532539954,0.3836387315587833,0.8286652514298704,0.5277013452876154,1.0,chaotic,0.030001041702836902,4.172156841415192,0.770216049382716,0.12551020408163266,25.79328165374677,3.7845052349198745,2.1105043223148865,0.4371500862870817,0.018080756180603622,0.3177552708656182,0.5871369864211097,0.5986692446496391,0.23759337870909308,1.0,chaotic
spheroid_1_0p7_0p7_rho0p03_E0p25_sep8_run02,spheroid_1_0p7_0p7,0.03,0.25,8.0,2,ok,chaotic,chaotic,chaotic-candidate,chaotic,0.030001041702836902,2.213365815891985,0.8698302469135802,0.08877551020408163,20.875925925925927,3.711349244949923,0.9569170868925729,0.5287516816087325,0.036521770519905586,0.5920429943365448,0.4404394750340917,0.7856273241433568,0.24167992034955485,1.0,chaotic,0.030001041702836902,2.3401050418134317,0.9120370370370371,0.5183673469387755,45.46153846153846,4.179291254270965,0.585669454729513,0.5954361925508123,0.02168567418567305,0.3516131523855585,0.44175439773425484,0.8547273387566103,0.1819824384759899,1.0,chaotic,0.030001041702836902,4.493310680838224,0.3934413580246914,0.10408163265306122,22.073593073593074,3.6265387538616616,2.972930738410029,0.42564999756102845,0.015852379857550117,0.2805629369436259,0.5023531297255848,0.6629031951807542,0.30995721269021076,1.0,chaotic-candidate
