time,p1_1,p2_1,p3_1,p1_2,p2_2,p3_2,v1_1,v2_1,v3_1,v1_2,v2_2,v3_2,q1_1,q2_1,q3_1,q0_1,q1_2,q2_2,q3_2,q0_2,o1_1,o2_1,o3_1,o0_1,o1_2,o2_2,o3_2,o0_2,ofix1_1,ofix2_1,ofix3_1,ofix1_2,ofix2_2,ofix3_2
0.09100000000000007, -98.87942930989237, 0.029236853650593638, 0.009593442829163384, 99.70617936939654, -0.013082799269707221, -0.017780888151514112, 12.048264326601364, 0.5448019832709526, 0.16591181084522977, -3.001515762594892, -0.24001996162492828, -0.39316084786660105, 0.6690457513996148, -0.6690457513996148, 0, 0.3236596438672255, 0.6690457513996148, -0.6690457513996148, 0, 0.3236596438672255, 4.442882938158373, -4.442882938158373, 0, -0.000000000000011102230246251565, 4.442882938158373, -4.442882938158373, 0, -0.000000000000011102230246251565, 0.10668750556892859, -0.8933124944310715, 0.43658969691097477, 0.10668750556892859, -0.8933124944310715, 0.43658969691097477
0.10100000000000008, -98.75897984282969, 0.03487931728794954, 0.011196576714166505, 99.67637483025565, -0.015562711672341481, -0.02181243648288493, 12.050397992390225, 0.5862340080310905, 0.16564689825639814, -2.94668446392935, -0.26132826486892835, -0.41563051451838345, 0.6759043446219231, -0.6759043446219231, 0, 0.29377990714551544, 0.6759043446219231, -0.6759043446219231, 0, 0.29377990714551544, 4.44288293815837, -4.44288293815837, 0, -0.00000000000001199040866595169, 4.44288293815837, -4.44288293815837, 0, -0.00000000000001199040866595169, 0.08807920908587263, -0.9119207909141274, 0.400802350324146, 0.08807920908587263, -0.9119207909141274, 0.400802350324146
0.11100000000000008, -98.63871310490211, 0.04089749696200462, 0.012754303522592075, 99.6470888958962, -0.01823697169398308, -0.02611627094321491, 11.995531006541016, 0.6200761762576851, 0.1432830447847207, -2.8997333846640254, -0.266267946366519, -0.4516568624912556, 0.6820959018590098, -0.6820959018590098, 0, 0.26361024512393066, 0.6820959018590098, -0.6820959018590098, 0, 0.26361024512393066, 4.442882938158372, -4.442882938158372, 0, -0.000000000000011324274851176597, 4.442882938158372, -4.442882938158372, 0, -0.000000000000011324274851176597, 0.0710965757758461, -0.928903424224154, 0.363433219969764, 0.0710965757758461, -0.928903424224154, 0.363433219969764
0.1210000000000001, -98.51898716297886, 0.04713943084564886, 0.014156521408772774, 99.61835817355194, -0.020952282569914053, -0.030785128671400448, 11.95521968240034, 0.636139937336362, 0.14059754975377067, -2.8382566965077394, -0.28320979361070286, -0.4755755077208036, 0.6876143127913982, -0.6876143127913982, 0, 0.23318043161645927, 0.6876143127913982, -0.6876143127913982, 0, 0.23318043161645927, 4.44288293815837, -4.44288293815837, 0, -0.000000000000012878587085651816, 4.44288293815837, -4.44288293815837, 0, -0.000000000000012878587085651816, 0.055806628333896546, -0.9441933716661034, 0.32462978473300586, 0.055806628333896546, -0.9441933716661034, 0.32462978473300586
0.1310000000000001, -98.39953600873295, 0.05354352527793823, 0.015553925235023058, 99.59016726667873, -0.023790880278239716, -0.0357227731037738, 11.936463891846502, 0.6441123007565176, 0.12826079045669153, -2.7920839790958576, -0.2925811028075744, -0.5018676288810575, 0.6924541314137436, -0.6924541314137436, 0, 0.20252049717519702, 0.6924541314137436, -0.6924541314137436, 0, 0.20252049717519702, 4.442882938158365, -4.442882938158365, 0, -0.000000000000013766765505351941, 4.442882938158365, -4.442882938158365, 0, -0.000000000000013766765505351941, 0.04226970919726486, -0.9577302908027353, 0.2845451840451478, 0.04226970919726486, -0.9577302908027353, 0.2845451840451478
0.1410000000000001, -98.28031308600596, 0.06005128462694161, 0.016847375369586734, 99.5625187984072, -0.026690460084937626, -0.0408926043424007, 11.911364281617471, 0.6618854631707046, 0.13132463650929715, -2.7342340607644813, -0.29464153292121187, -0.5367693491888849, 0.6966105814093839, -0.6966105814093839, 0, 0.17166069945381873, 0.6966105814093839, -0.6966105814093839, 0, 0.17166069945381873, 4.4428829381583625, -4.4428829381583625, 0, -0.000000000000014654943925052066, 4.4428829381583625, -4.4428829381583625, 0, -0.000000000000014654943925052066, 0.030539242401353195, -0.9694607575986467, 0.24333761351219257, 0.030539242401353195, -0.9694607575986467, 0.24333761351219257
0.1510000000000001, -98.16116979148893, 0.06673657710092695, 0.018243681757037916, 99.5354835678201, -0.02972427513240304, -0.04641396851194212, 11.92032750819526, 0.6795009174767183, 0.14538489295604315, -2.6597970211351996, -0.3176627027748544, -0.5673204121619475, 0.7000795608639879, -0.7000795608639879, 0, 0.14063149334692684, 0.7000795608639879, -0.7000795608639879, 0, 0.14063149334692684, 4.4428829381583625, -4.4428829381583625, 0, -0.000000000000014210854715202004, 4.4428829381583625, -4.4428829381583625, 0, -0.000000000000014210854715202004, 0.020661522739464644, -0.9793384772605354, 0.2011697005890857, 0.020661522739464644, -0.9793384772605354, 0.2011697005890857
0.16100000000000012, -98.0420148357258, 0.07359370084597097, 0.019874712980838267, 99.50912150790093, -0.032874503772223826, -0.052288049864772715, 11.903159998482142, 0.6905003169411181, 0.17027697133939326, -2.6043577803110107, -0.31183190235140035, -0.6068845760485927, 0.7028576463136489, -0.7028576463136489, 0, 0.10946350093474753, 0.7028576463136489, -0.7028576463136489, 0, 0.10946350093474753, 4.442882938158364, -4.442882938158364, 0, -0.000000000000013655743202889425, 4.442882938158364, -4.442882938158364, 0, -0.000000000000013655743202889425, 0.012675533058403632, -0.9873244669415964, 0.15820786276344775, 0.012675533058403632, -0.9873244669415964, 0.15820786276344775
0.17100000000000012, -97.92302610869966, 0.08056409320807603, 0.02167470560233764, 99.48340150248096, -0.03588503862562248, -0.05843226279910739, 11.89490552661331, 0.6889937908686135, 0.19009909762169, -2.5344419570959205, -0.2942255957586626, -0.6200273893814677, 0.7049420961234304, -0.7049420961234304, 0, 0.07818748126283427, 0.7049420961234304, -0.7049420961234304, 0, 0.07818748126283427, 4.442882938158364, -4.442882938158364, 0, -0.00000000000001354472090042691, 4.442882938158364, -4.442882938158364, 0, -0.00000000000001354472090042691, 0.006612790410989833, -0.9933872095890102, 0.11462165078177977, 0.006612790410989833, -0.9933872095890102, 0.11462165078177977
0.18100000000000013, -97.80409915261257, 0.08749193442724443, 0.023725174816513636, 99.45836929710063, -0.03887478326720541, -0.06476539227866829, 11.89608200548005, 0.7011728727218357, 0.2103395026546568, -2.4596819542384996, -0.3099973155116636, -0.6466265675667421, 0.7063308531930285, -0.7063308531930285, 0, 0.04683429998660356, 0.7063308531930285, -0.7063308531930285, 0, 0.04683429998660356, 4.442882938158361, -4.442882938158361, 0, -0.000000000000013600232051658168, 4.442882938158361, -4.442882938158361, 0, -0.000000000000013600232051658168, 0.0024972216726488194, -0.9975027783273512, 0.07058307951012732, 0.0024972216726488194, -0.9975027783273512, 0.07058307951012732
0.19100000000000014, -97.6850988555054, 0.09458888099923393, 0.025882207503283485, 99.43409260962119, -0.04203713005407362, -0.07130898125260296, 11.90692441774907, 0.7132782718160544, 0.2261998161097421, -2.391931965398757, -0.32937484438499043, -0.6605391638538468, 0.7070225469868825, -0.7070225469868825, 0, 0.015434898910659673, 0.7070225469868825, -0.7070225469868825, 0, 0.015434898910659673, 4.442882938158354, -4.442882938158354, 0, -0.000000000000013711254354120683, 4.442882938158354, -4.442882938158354, 0, -0.000000000000013711254354120683, 0.00034506911296638965, -0.9996549308870337, 0.026265949069990146, 0.00034506911296638965, -0.9996549308870337, 0.026265949069990146
0.20100000000000015, -97.56600202579453, 0.10176767600664963, 0.028282065497920745, 99.41043894906682, -0.045350141792026545, -0.07804564206509025, 11.916047699458726, 0.7222881701421487, 0.24774770492708104, -2.3273510634667245, -0.332953124956017, -0.6806435935412146, 0.7070164948867269, -0.7070164948867269, 0, -0.015979734547031166, 0.7070164948867269, -0.7070164948867269, 0, -0.015979734547031166, 4.442882938158357, -4.442882938158357, 0, -0.000000000000013711254354120683, 4.442882938158357, -4.442882938158357, 0, -0.000000000000013711254354120683, 0.0001648262948705792, -0.9998351737051294, -0.018154841071355596, 0.0001648262948705792, -0.9998351737051294, -0.018154841071355596
0.21100000000000016, -97.44673322706926, 0.10914103763644915, 0.030849045156548342, 99.38738579232263, -0.04875392236279115, -0.08493192696234014, 11.943248706171454, 0.7503659208927668, 0.2674525814059966, -2.266843578574233, -0.3450533145250793, -0.6849305979258284, 0.7063127028652542, -0.7063127028652542, 0, -0.04737859793598085, 0.7063127028652542, -0.7063127028652542, 0, -0.04737859793598085, 4.44288293815836, -4.44288293815836, 0, -0.000000000000013711254354120683, 4.44288293815836, -4.44288293815836, 0, -0.000000000000013711254354120683, 0.0019572045544192784, -0.9980427954455806, -0.06250398234915064, 0.0019572045544192784, -0.9980427954455806, -0.06250398234915064
0.22100000000000017, -97.32715463472229, 0.1166579825879393, 0.03362068898880928, 99.36505202317714, -0.05233862855716762, -0.09181022211294818, 11.958548332865305, 0.7542511457266775, 0.29079869277471815, -2.195895760142523, -0.37668862938705333, -0.6839004111103418, 0.7049118654802197, -0.7049118654802197, 0, -0.07873070436885525, 0.7049118654802197, -0.7049118654802197, 0, -0.07873070436885525, 4.442882938158363, -4.442882938158363, 0, -0.000000000000013822276656583199, 4.442882938158363, -4.442882938158363, 0, -0.000000000000013822276656583199, 0.005715130193481854, -0.9942848698065182, -0.10660644896396693, 0.005715130193481854, -0.9942848698065182, -0.10660644896396693
0.23100000000000018, -97.2075816489386, 0.12416696392506285, 0.036519959591673326, 99.34331254722056, -0.05622586046572857, -0.09864115543514371, 11.949633228687244, 0.7447410637351292, 0.29587597309734986, -2.145968800948937, -0.39874054271382736, -0.6785285665894399, 0.7028153651889966, -0.7028153651889966, 0, -0.11000511310179077, 0.7028153651889966, -0.7028153651889966, 0, -0.11000511310179077, 4.442882938158359, -4.442882938158359, 0, -0.000000000000013211653993039363, 4.442882938158359, -4.442882938158359, 0, -0.000000000000013211653993039363, 0.011423772396393916, -0.9885762276036061, -0.1502881886285763, 0.011423772396393916, -0.9885762276036061, -0.1502881886285763
0.2410000000000002, -97.08809685549542, 0.1316288476216049, 0.03957525309002546, 99.32208768000417, -0.060290972819545784, -0.10547339892747544, 11.950065011207728, 0.7424057602703363, 0.3166123030315281, -2.0892427912693887, -0.4122904125898894, -0.6829036463396274, 0.7000252709842595, -0.7000252709842595, 0, -0.141170960069173, 0.7000252709842595, -0.7000252709842595, 0, -0.141170960069173, 4.442882938158362, -4.442882938158362, 0, -0.000000000000013100631690576847, 4.442882938158362, -4.442882938158362, 0, -0.000000000000013100631690576847, 0.019060601760410856, -0.9809393982395892, -0.19337680947281083, 0.019060601760410856, -0.9809393982395892, -0.19337680947281083
0.25100000000000017, -96.96845582398684, 0.1390657320566981, 0.04277761834678521, 99.30145574938561, -0.06448544676807291, -0.11239888740212602, 11.974594095991005, 0.7471662798437639, 0.32674757380353747, -2.0420934895816787, -0.4389386329575823, -0.7036874979216637, 0.696544336352136, -0.696544336352136, 0, -0.1721974883427437, 0.696544336352136, -0.696544336352136, 0, -0.1721974883427437, 4.442882938158364, -4.442882938158364, 0, -0.000000000000013766765505351941, 4.442882938158364, -4.442882938158364, 0, -0.000000000000013766765505351941, 0.0285954792089686, -0.9714045207910315, -0.23570226039551706, 0.0285954792089686, -0.9714045207910315, -0.23570226039551706
0.2610000000000002, -96.84864153062752, 0.14653744777420358, 0.04614322623356566, 99.28126768127888, -0.06914975439507451, -0.11940442017383711, 11.97788069458487, 0.7465078482572687, 0.3509002476533612, -1.986827493363155, -0.49480787483593835, -0.7001315214686232, 0.6923759965548498, -0.6923759965548498, 0, -0.20305407848497475, 0.6923759965548498, -0.6923759965548498, 0, -0.20305407848497475, 4.4428829381583625, -4.4428829381583625, 0, -0.000000000000013100631690576847, 4.4428829381583625, -4.4428829381583625, 0, -0.000000000000013100631690576847, 0.03999077493684877, -0.9600092250631511, -0.277097502178562, 0.03999077493684877, -0.9600092250631511, -0.277097502178562
0.2710000000000002, -96.72880967670132, 0.15394914160326514, 0.049658711953709904, 99.26171359649823, -0.07422337877633563, -0.12633581190141216, 11.977012395599651, 0.734883918113156, 0.3560094653569781, -1.9166071568568246, -0.526781746867381, -0.6796936829141136, 0.6875243652405313, -0.6875243652405313, 0, -0.23371027876675715, 0.6875243652405313, -0.6875243652405313, 0, -0.23371027876675715, 4.442882938158361, -4.442882938158361, 0, -0.000000000000013988810110276972, 4.442882938158361, -4.442882938158361, 0, -0.000000000000013988810110276972, 0.05320151691782882, -0.9467984830821712, -0.317399166714315, 0.05320151691782882, -0.9467984830821712, -0.317399166714315
0.2810000000000002, -96.60897761219232, 0.16128712197861741, 0.05323481391262985, 99.24281754756915, -0.0796546158663498, -0.13312627172884373, 11.98059297012038, 0.7317286523782401, 0.3610353232975154, -1.8535328115637062, -0.5514303758624062, -0.6832842800084814, 0.6819942303835427, -0.6819942303835427, 0, -0.2641358352195806, 0.6819942303835427, -0.6819942303835427, 0, -0.2641358352195806, 4.442882938158363, -4.442882938158363, 0, -0.000000000000013766765505351941, 4.442882938158363, -4.442882938158363, 0, -0.000000000000013766765505351941, 0.06817556838872374, -0.9318244316112763, -0.35644820174493286, 0.06817556838872374, -0.9318244316112763, -0.35644820174493286
0.2910000000000002, -96.48921342678484, 0.1685534915622736, 0.05693060904702194, 99.22437675731119, -0.0852643182945789, -0.14008044087860438, 11.967271723510727, 0.7167238366288338, 0.38286777905830854, -1.8189396777959428, -0.5789755229759567, -0.6970090825751151, 0.675791049559327, -0.675791049559327, 0, -0.2943007214925484, 0.675791049559327, -0.675791049559327, 0, -0.2943007214925484, 4.442882938158362, -4.442882938158362, 0, -0.000000000000014432899320127035, 4.442882938158362, -4.442882938158362, 0, -0.000000000000014432899320127035, 0.08485383360937121, -0.9151461663906287, -0.3940904985689566, 0.08485383360937121, -0.9151461663906287, -0.3940904985689566
0.3010000000000002, -96.36956961830252, 0.17569021120241746, 0.06078405682460728, 99.20645727256812, -0.09112610256476311, -0.14701995240029758, 11.954372071015923, 0.7051834267465191, 0.38760720048843283, -1.7675179194517485, -0.601293718360073, -0.7019899712518597, 0.6689209445584382, -0.6689209445584382, 0, -0.3241751684847598, 0.6689209445584382, -0.6689209445584382, 0, -0.3241751684847598, 4.442882938158362, -4.442882938158362, 0, -0.00000000000001554312234475219, 4.442882938158362, -4.442882938158362, 0, -0.00000000000001554312234475219, 0.10317049108652032, -0.8968295089134797, -0.4301775002379518, 0.10317049108652032, -0.8968295089134797, -0.4301775002379518
0.3110000000000002, -96.25001985888224, 0.18264387339264063, 0.06469194027961477, 99.1890574209707, -0.09721320003341388, -0.15410755374868168, 11.950391314019734, 0.6796716412499212, 0.3946273172576681, -1.7124243719685373, -0.6211007644749735, -0.7206542308289619, 0.6613906953450746, -0.6613906953450746, 0, -0.3537296937238189, 0.6613906953450746, -0.6613906953450746, 0, -0.3537296937238189, 4.442882938158361, -4.442882938158361, 0, -0.000000000000017763568394002505, 4.442882938158361, -4.442882938158361, 0, -0.000000000000017763568394002505, 0.12305325334119299, -0.876946746658807, -0.46456678784291316, 0.12305325334119299, -0.876946746658807, -0.46456678784291316
0.32100000000000023, -96.13058696076364, 0.18942293894617399, 0.06867705450925496, 99.17219823797292, -0.10357250315090873, -0.16132623509015714, 11.934572037983362, 0.6714522600896505, 0.4037869297571131, -1.6480939821998275, -0.6517661307457888, -0.7156939121474575, 0.6532077333660721, -0.6532077333660721, 0, -0.38293513046147626, 0.6532077333660721, -0.6532077333660721, 0, -0.38293513046147626, 4.442882938158362, -4.442882938158362, 0, -0.000000000000018207657603852567, 4.442882938158362, -4.442882938158362, 0, -0.000000000000018207657603852567, 0.14442365219434034, -0.8555763478056596, -0.49712264257663524, 0.14442365219434034, -0.8555763478056596, -0.49712264257663524
0.33100000000000024, -96.01125540335943, 0.1960937825280613, 0.07277344831070486, 99.15600923014954, -0.11029598825258402, -0.1684849032138862, 11.924587899134426, 0.6628525330309932, 0.4118229031550297, -1.5911310708103157, -0.6936424296173056, -0.719602807433538, 0.6443801342169623, -0.6443801342169623, 0, -0.4117626564576869, 0.6443801342169623, -0.6443801342169623, 0, -0.4117626564576869, 4.442882938158359, -4.442882938158359, 0, -0.000000000000018207657603852567, 4.442882938158359, -4.442882938158359, 0, -0.000000000000018207657603852567, 0.16719734844489575, -0.8328026515551041, -0.5277165813538397, 0.16719734844489575, -0.8328026515551041, -0.5277165813538397
0.34100000000000025, -95.89207748478586, 0.20264093973772812, 0.076906631613018, 99.1403361098656, -0.11727160955112381, -0.17567404532823216, 11.910423410185444, 0.6470936394187777, 0.41614521278218214, -1.536241812261043, -0.7037164495421675, -0.7131893085454364, 0.6349166096723368, -0.6349166096723368, 0, -0.44018382242468157, 0.6349166096723368, -0.6349166096723368, 0, -0.44018382242468157, 4.442882938158364, -4.442882938158364, 0, -0.000000000000015987211554602254, 4.442882938158364, -4.442882938158364, 0, -0.000000000000015987211554602254, 0.19128446471807026, -0.8087155352819297, -0.5562278638752136, 0.19128446471807026, -0.8087155352819297, -0.5562278638752136
0.35100000000000026, -95.77310396874488, 0.20902776327091904, 0.08108962285191151, 99.12520462931265, -0.12441531121622271, -0.1828206336094965, 11.881479257687221, 0.6310065641401824, 0.41790885108227505, -1.4803208887385688, -0.7235812628411546, -0.7163125029997583, 0.624826499088376, -0.624826499088376, 0, -0.4681705801029799, 0.624826499088376, -0.624826499088376, 0, -0.4681705801029799, 4.442882938158356, -4.442882938158356, 0, -0.000000000000014654943925052066, 4.442882938158356, -4.442882938158356, 0, -0.000000000000014654943925052066, 0.21658994017028993, -0.7834100598297099, -0.5825439691342107, 0.21658994017028993, -0.7834100598297099, -0.5825439691342107
0.36100000000000027, -95.6543445495012, 0.21529382086797968, 0.0852503581674338, 99.11064855804514, -0.13176931207191597, -0.19002015517580187, 11.863002547797656, 0.6187384324688001, 0.41031044670383315, -1.4201136776383925, -0.7520107766599786, -0.7274326442549913, 0.6141197601860323, -0.6141197601860323, 0, -0.49569530994163613, 0.6141197601860323, -0.6141197601860323, 0, -0.49569530994163613, 4.442882938158361, -4.442882938158361, 0, -0.000000000000019095836023552692, 4.442882938158361, -4.442882938158361, 0, -0.000000000000019095836023552692, 0.24301390565091757, -0.7569860943490826, -0.6065610394860594, 0.24301390565091757, -0.7569860943490826, -0.6065610394860594
0.3710000000000003, -95.53579807745585, 0.221442255051551, 0.08932566979290997, 99.09669611098182, -0.13944417185570654, -0.19733025691519207, 11.843741295240102, 0.6118533934260412, 0.40635807392112017, -1.3701921986501275, -0.7904312328521842, -0.7397418001037657, 0.6028069592239621, -0.6028069592239621, 0, -0.5227308483553994, 0.6028069592239621, -0.6028069592239621, 0, -0.5227308483553994, 4.442882938158357, -4.442882938158357, 0, -0.000000000000020872192862952943, 4.442882938158357, -4.442882938158357, 0, -0.000000000000020872192862952943, 0.270452077840162, -0.729547922159838, -0.6281842905264362, 0.270452077840162, -0.729547922159838, -0.6281842905264362
0.3810000000000003, -95.41749507519266, 0.2274830295206212, 0.0933430988534118, 99.08323788330267, -0.14738729205030418, -0.20467663768188477, 11.814732674427784, 0.5928518730053774, 0.39616508333522876, -1.3217265981762438, -0.8082071710942992, -0.7368729816744292, 0.590899260570904, -0.590899260570904, 0, -0.5492505145318961, 0.590899260570904, -0.590899260570904, 0, -0.5492505145318961, 4.442882938158353, -4.442882938158353, 0, -0.000000000000020872192862952943, 4.442882938158353, -4.442882938158353, 0, -0.000000000000020872192862952943, 0.29879617080770116, -0.7012038291922988, -0.6473283851622085, 0.29879617080770116, -0.7012038291922988, -0.6473283851622085
0.3910000000000003, -95.29947115960515, 0.2333572200898514, 0.09726099419278654, 99.07019406307684, -0.15561150714197397, -0.2120683098322868, 11.78411202515442, 0.5783211090391985, 0.3857042535242811, -1.280313819828863, -0.8369195282121937, -0.7362489850789595, 0.5784084156877948, -0.5784084156877948, 0, -0.5752281367623681, 0.5784084156877948, -0.5784084156877948, 0, -0.5752281367623681, 4.44288293815835, -4.44288293815835, 0, -0.00000000000001865174681370263, 4.44288293815835, -4.44288293815835, 0, -0.00000000000001865174681370263, 0.3279343233677764, -0.6720656766322235, -0.6639177703979537, 0.3279343233677764, -0.6720656766322235, -0.6639177703979537
0.4010000000000003, -95.18178061084262, 0.2390574201407017, 0.10103208488215035, 99.05765134779921, -0.16413748562762526, -0.21937581226636757, 11.75595885603139, 0.5645277681476608, 0.36594480229475884, -1.219928415857733, -0.8570494698104918, -0.7232754134226685, 0.5653467515304962, -0.5653467515304962, 0, -0.6006380782699903, 0.5653467515304962, -0.5653467515304962, 0, -0.6006380782699903, 4.442882938158352, -4.442882938158352, 0, -0.00000000000001687538997430238, 4.442882938158352, -4.442882938158352, 0, -0.00000000000001687538997430238, 0.3577515405441888, -0.6422484594558113, -0.6778869755091161, 0.3577515405441888, -0.6422484594558113, -0.6778869755091161
