index,name,shape_name,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
106,spheroid_1_0p7_0p7_rho0p03_E1_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,1.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E1_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E1_sep5_run02_impulse_noproj/multiple_body_complete.dat
107,spheroid_1_0p7_0p7_rho0p03_E1_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,1.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E1_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E1_sep8_run01_impulse_noproj/multiple_body_complete.dat
108,spheroid_1_0p7_0p7_rho0p03_E1_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,1.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E1_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E1_sep8_run02_impulse_noproj/multiple_body_complete.dat
109,spheroid_1_0p7_0p7_rho0p03_E4_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
110,spheroid_1_0p7_0p7_rho0p03_E4_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,4.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep3_run02_impulse_noproj/multiple_body_complete.dat
111,spheroid_1_0p7_0p7_rho0p03_E4_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,4.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep5_run01_impulse_noproj/multiple_body_complete.dat
112,spheroid_1_0p7_0p7_rho0p03_E4_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,4.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep5_run02_impulse_noproj/multiple_body_complete.dat
113,spheroid_1_0p7_0p7_rho0p03_E4_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,4.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep8_run01_impulse_noproj/multiple_body_complete.dat
114,spheroid_1_0p7_0p7_rho0p03_E4_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,4.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E4_sep8_run02_impulse_noproj/multiple_body_complete.dat
115,spheroid_1_0p7_0p7_rho0p03_E16_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,16.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep3_run01_impulse_noproj/multiple_body_complete.dat
116,spheroid_1_0p7_0p7_rho0p03_E16_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,16.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep3_run02_impulse_noproj/multiple_body_complete.dat
117,spheroid_1_0p7_0p7_rho0p03_E16_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,16.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep5_run01_impulse_noproj/multiple_body_complete.dat
118,spheroid_1_0p7_0p7_rho0p03_E16_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,16.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep5_run02_impulse_noproj/multiple_body_complete.dat
119,spheroid_1_0p7_0p7_rho0p03_E16_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,0.03,16.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep8_run01_impulse_noproj/multiple_body_complete.dat
120,spheroid_1_0p7_0p7_rho0p03_E16_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,0.03,16.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p03_E16_sep8_run02_impulse_noproj/multiple_body_complete.dat
