index,name,shape_name,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
121,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run01_impulse_noproj/multiple_body_complete.dat
122,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run02_impulse_noproj/multiple_body_complete.dat
123,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run03_impulse_noproj/multiple_body_complete.dat
124,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run04_impulse_noproj/multiple_body_complete.dat
125,ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,3.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep3_run05_impulse_noproj/multiple_body_complete.dat
126,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run01_impulse_noproj/multiple_body_complete.dat
127,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run02_impulse_noproj/multiple_body_complete.dat
128,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run03_impulse_noproj/multiple_body_complete.dat
129,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run04_impulse_noproj/multiple_body_complete.dat
130,ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,5.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep5_run05_impulse_noproj/multiple_body_complete.dat
131,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run01_impulse_noproj/multiple_body_complete.dat
132,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run02_impulse_noproj/multiple_body_complete.dat
133,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run03_impulse_noproj/multiple_body_complete.dat
134,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run04_impulse_noproj/multiple_body_complete.dat
135,ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,8.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep8_run05_impulse_noproj/multiple_body_complete.dat
136,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run01_impulse_noproj/multiple_body_complete.dat
137,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run02_impulse_noproj/multiple_body_complete.dat
138,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run03_impulse_noproj/multiple_body_complete.dat
139,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run04_impulse_noproj/multiple_body_complete.dat
140,ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.2,11.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p2_sep11_run05_impulse_noproj/multiple_body_complete.dat
141,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run01_impulse_noproj/multiple_body_complete.dat
142,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run02_impulse_noproj/multiple_body_complete.dat
143,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run03_impulse_noproj/multiple_body_complete.dat
144,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run04_impulse_noproj/multiple_body_complete.dat
145,ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,3.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep3_run05_impulse_noproj/multiple_body_complete.dat
146,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run01_impulse_noproj/multiple_body_complete.dat
147,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run02_impulse_noproj/multiple_body_complete.dat
148,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run03_impulse_noproj/multiple_body_complete.dat
149,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run04_impulse_noproj/multiple_body_complete.dat
150,ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,5.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep5_run05_impulse_noproj/multiple_body_complete.dat
151,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run01_impulse_noproj/multiple_body_complete.dat
152,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run02_impulse_noproj/multiple_body_complete.dat
153,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run03_impulse_noproj/multiple_body_complete.dat
154,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run04_impulse_noproj/multiple_body_complete.dat
155,ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,8.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep8_run05_impulse_noproj/multiple_body_complete.dat
156,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run01_impulse_noproj/multiple_body_complete.dat
157,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run02_impulse_noproj/multiple_body_complete.dat
158,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run03_impulse_noproj/multiple_body_complete.dat
159,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run04_impulse_noproj/multiple_body_complete.dat
160,ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,0.55,11.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E0p55_sep11_run05_impulse_noproj/multiple_body_complete.dat
161,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run01_impulse_noproj/multiple_body_complete.dat
162,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run02_impulse_noproj/multiple_body_complete.dat
163,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run03_impulse_noproj/multiple_body_complete.dat
164,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run04_impulse_noproj/multiple_body_complete.dat
165,ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,3.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep3_run05_impulse_noproj/multiple_body_complete.dat
166,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run01_impulse_noproj/multiple_body_complete.dat
167,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run02_impulse_noproj/multiple_body_complete.dat
168,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run03_impulse_noproj/multiple_body_complete.dat
169,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run04_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,4,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run04_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run04_impulse_noproj/multiple_body_complete.dat
170,ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run05_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,5.0,5,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run05_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep5_run05_impulse_noproj/multiple_body_complete.dat
171,ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run01_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
172,ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run02_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
173,ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run03_impulse_noproj,ellipsoid_1_0p8_0p6,4.0,1.5,8.0,3,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run03_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/ellipsoid_1_0p8_0p6/ellipsoid_1_0p8_0p6_rho4_E1p5_sep8_run03_impulse_noproj/multiple_body_complete.dat
